- - [17/Aug/2020:00:43:44] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD1SL8FF1ADFF6640 HTTP 1.1" 200 2025 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 506
- - [18/Aug/2020:04:44:27] "GET /category.screen?categoryId=NULL&JSESSIONID=SD7SL4FF7ADFF15191 HTTP 1.1" 400 3464 "http://www.buttercupgames.com/oldlink?itemId=EST-26" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 245
- - [18/Aug/2020:04:44:29] "POST /product.screen?productId=WC-SH-G04&JSESSIONID=SD7SL4FF7ADFF15191 HTTP 1.1" 200 2861 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 469
- - [18/Aug/2020:04:44:29] "POST /cart.do?action=addtocart&itemId=EST-13&productId=WC-SH-G04&JSESSIONID=SD7SL4FF7ADFF15191 HTTP 1.1" 200 3691 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 534
- - [18/Aug/2020:04:44:30] "POST /cart.do?action=purchase&itemId=EST-13&JSESSIONID=SD7SL4FF7ADFF15191 HTTP 1.1" 503 321 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-13&categoryId=SHOOTER&productId=WC-SH-G04" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 356
- - [18/Aug/2020:23:44:09] "GET /oldlink?itemId=EST-27&JSESSIONID=SD1SL7FF3ADFF20555 HTTP 1.1" 200 1440 "http://www.google.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 938
- - [18/Aug/2020:23:44:10] "GET /search.do?items=2112&JSESSIONID=SD1SL7FF3ADFF20555 HTTP 1.1" 404 3529 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 947
- - [18/Aug/2020:23:44:11] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD1SL7FF3ADFF20555 HTTP 1.1" 200 474 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-15&productId=WC-SH-A01" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 779
- - [18/Aug/2020:23:44:13] "GET /product.screen?productId=BS-AG-G09&JSESSIONID=SD1SL7FF3ADFF20555 HTTP 1.1" 200 1097 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-15&productId=BS-AG-G09" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 638
- - [18/Aug/2020:23:44:14] "GET /cart.do?action=view&itemId=EST-14&productId=WC-SH-T02&JSESSIONID=SD1SL7FF3ADFF20555 HTTP 1.1" 200 2887 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 259
- - [18/Aug/2020:23:44:15] "POST /product.screen?productId=SF-BVS-G01&JSESSIONID=SD1SL7FF3ADFF20555 HTTP 1.1" 500 2644 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 492
- - [19/Aug/2020:21:25:18] "POST /product.screen?productId=MB-AG-T01&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 200 2633 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 926
- - [19/Aug/2020:21:25:20] "POST /cart.do?action=addtocart&itemId=EST-13&productId=MB-AG-T01&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 200 780 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 155
- - [19/Aug/2020:21:25:20] "POST /cart.do?action=purchase&itemId=EST-13&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 200 1333 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-13&categoryId=TEE&productId=MB-AG-T01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 882
- - [19/Aug/2020:21:25:20] "POST /cart/success.do?JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 200 3088 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-13" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 928
- - [19/Aug/2020:21:25:18] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 505 603 "http://www.buttercupgames.com/oldlink?itemId=EST-27" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 289
- - [19/Aug/2020:21:25:19] "GET /cart.do?action=view&itemId=EST-11&productId=FS-SG-G03&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 200 1712 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 900
- - [19/Aug/2020:21:25:20] "POST /product.screen?productId=SF-BVS-G01&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 500 1998 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-17" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 236
- - [19/Aug/2020:21:25:20] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 200 3252 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 813
- - [19/Aug/2020:21:25:21] "GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 200 2949 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 366
- - [19/Aug/2020:21:25:22] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 200 3302 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 559
- - [19/Aug/2020:21:25:22] "GET /cart.do?action=addtocart&itemId=EST-14&productId=WC-SH-A02&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 200 2127 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 139
- - [19/Aug/2020:21:25:23] "POST /cart.do?action=view&itemId=EST-15&JSESSIONID=SD10SL3FF2ADFF26843 HTTP 1.1" 503 2692 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 377
- - [19/Aug/2020:22:47:29] "GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 3179 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 178
- - [19/Aug/2020:22:47:31] "GET /oldlink?itemId=EST-16&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 844 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 462
- - [19/Aug/2020:22:47:31] "GET /category.screen?categoryId=TEE&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 338 "http://www.buttercupgames.com/product.screen?productId=WC-SH-T02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 316
- - [19/Aug/2020:22:47:32] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 1296 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 351
- - [19/Aug/2020:22:47:33] "POST /cart.do?action=addtocart&itemId=EST-19&productId=SC-MG-G10&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 3882 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 693
- - [19/Aug/2020:22:47:33] "POST /cart.do?action=purchase&itemId=EST-19&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 3052 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&categoryId=SIMULATION&productId=SC-MG-G10" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 133
- - [19/Aug/2020:22:47:34] "POST /cart/success.do?JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 462 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-19" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 511
- - [19/Aug/2020:22:47:33] "POST /oldlink?itemId=EST-12&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 505 1257 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-12" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 830
- - [19/Aug/2020:22:47:34] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 679 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 734
- - [19/Aug/2020:22:47:35] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 2139 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 954
- - [19/Aug/2020:22:47:36] "POST /cart.do?action=addtocart&itemId=EST-27&productId=WC-SH-A01&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 2340 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 984
- - [19/Aug/2020:22:47:38] "POST /cart.do?action=purchase&itemId=EST-27&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 3488 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&categoryId=ACCESSORIES&productId=WC-SH-A01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 869
- - [19/Aug/2020:22:47:38] "POST /cart/success.do?JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 3651 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-27" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 617
- - [19/Aug/2020:22:47:36] "GET /product.screen?productId=CU-PG-G06&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 1941 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&productId=CU-PG-G06" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 820
- - [19/Aug/2020:22:47:38] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 1199 "http://www.buttercupgames.com/product.screen?productId=DB-SG-G01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 219
- - [19/Aug/2020:22:47:39] "GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD3SL6FF10ADFF27244 HTTP 1.1" 200 257 "http://www.buttercupgames.com/product.screen?productId=FI-AG-G08" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 209
- - [22/Aug/2020:04:39:04] "POST /oldlink?itemId=EST-26&JSESSIONID=SD5SL10FF9ADFF42508 HTTP 1.1" 200 556 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 146
- - [22/Aug/2020:04:39:04] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD5SL10FF9ADFF42508 HTTP 1.1" 200 3078 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&productId=FI-AG-G08" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 945
- - [22/Aug/2020:04:39:05] "POST /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD5SL10FF9ADFF42508 HTTP 1.1" 200 1425 "http://www.buttercupgames.com/oldlink?itemId=EST-12" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 550
- - [22/Aug/2020:04:39:05] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD5SL10FF9ADFF42508 HTTP 1.1" 200 3910 "http://www.buttercupgames.com/oldlink?itemId=EST-26" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 946
- - [22/Aug/2020:04:39:06] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD5SL10FF9ADFF42508 HTTP 1.1" 200 820 "http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 588
- - [22/Aug/2020:04:39:07] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD5SL10FF9ADFF42508 HTTP 1.1" 406 1600 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 491
- - [22/Aug/2020:04:39:07] "GET /product.screen?productId=CU-PG-G06&JSESSIONID=SD5SL10FF9ADFF42508 HTTP 1.1" 200 1176 "http://www.buttercupgames.com/category.screen?categoryId=SPORTS" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 268
- - [22/Aug/2020:04:39:08] "POST /category.screen?categoryId=STRATEGY&JSESSIONID=SD5SL10FF9ADFF42508 HTTP 1.1" 200 1641 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 739
- - [22/Aug/2020:07:05:27] "GET /product.screen?productId=WC-SH-T02&JSESSIONID=SD7SL5FF5ADFF43085 HTTP 1.1" 200 937 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 398
- - [22/Aug/2020:07:05:29] "POST /cart.do?action=addtocart&itemId=EST-13&productId=WC-SH-T02&JSESSIONID=SD7SL5FF5ADFF43085 HTTP 1.1" 200 3116 "http://www.buttercupgames.com/product.screen?productId=WC-SH-T02" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 141
- - [22/Aug/2020:07:05:31] "POST /cart.do?action=purchase&itemId=EST-13&JSESSIONID=SD7SL5FF5ADFF43085 HTTP 1.1" 200 2374 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-13&categoryId=TEE&productId=WC-SH-T02" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 841
- - [22/Aug/2020:07:05:31] "POST /cart/success.do?JSESSIONID=SD7SL5FF5ADFF43085 HTTP 1.1" 200 977 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-13" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 146
- - [22/Aug/2020:07:05:28] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD7SL5FF5ADFF43085 HTTP 1.1" 200 3232 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-19&productId=WC-SH-A01" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 641
- - [22/Aug/2020:07:05:29] "POST /product.screen?productId=MB-AG-G07&JSESSIONID=SD7SL5FF5ADFF43085 HTTP 1.1" 200 2901 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 777
