- - [16/Aug/2020:21:30:16] "GET /cart.do?action=addtocart&itemId=EST-16&productId=DB-SG-G01&JSESSIONID=SD2SL1FF8ADFF5783 HTTP 1.1" 200 795 "http://www.google.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 785
- - [17/Aug/2020:22:36:13] "POST /cart.do?action=addtocart&itemId=EST-7&productId=CU-PG-G06&JSESSIONID=SD2SL3FF6ADFF13012 HTTP 1.1" 200 3640 "http://www.buttercupgames.com/product.screen?productId=CU-PG-G06" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 230
- - [17/Aug/2020:22:36:15] "POST /cart.do?action=purchase&itemId=EST-7&JSESSIONID=SD2SL3FF6ADFF13012 HTTP 1.1" 200 685 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&categoryId=SPORTS&productId=CU-PG-G06" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 172
- - [17/Aug/2020:22:36:15] "POST /cart/success.do?JSESSIONID=SD2SL3FF6ADFF13012 HTTP 1.1" 200 1125 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-7" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 294
- - [17/Aug/2020:22:36:13] "GET /oldlink?itemId=EST-13&JSESSIONID=SD2SL3FF6ADFF13012 HTTP 1.1" 200 3469 "http://www.buttercupgames.com/product.screen?productId=BS-AG-G09" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 956
- - [17/Aug/2020:22:36:14] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD2SL3FF6ADFF13012 HTTP 1.1" 200 1744 "http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 940
- - [18/Aug/2020:19:53:38] "POST /oldlink?itemId=EST-7&JSESSIONID=SD4SL6FF6ADFF19341 HTTP 1.1" 200 1428 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 117
- - [18/Aug/2020:19:53:40] "GET /cart.do?action=remove&itemId=EST-13&productId=WC-SH-G04&JSESSIONID=SD4SL6FF6ADFF19341 HTTP 1.1" 200 985 "http://www.buttercupgames.com/oldlink?itemId=EST-13" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 739
- - [18/Aug/2020:19:53:40] "POST /category.screen?categoryId=SHOOTER&JSESSIONID=SD4SL6FF6ADFF19341 HTTP 1.1" 200 684 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 523
- - [18/Aug/2020:19:53:41] "POST /category.screen?categoryId=STRATEGY&JSESSIONID=SD4SL6FF6ADFF19341 HTTP 1.1" 200 432 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-7&productId=DC-SG-G02" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 461
- - [19/Aug/2020:09:49:27] "POST /oldlink?itemId=EST-19&JSESSIONID=SD4SL7FF8ADFF23537 HTTP 1.1" 200 625 "http://www.yahoo.com" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 790
- - [19/Aug/2020:09:49:28] "POST /oldlink?itemId=EST-16&JSESSIONID=SD4SL7FF8ADFF23537 HTTP 1.1" 200 2821 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 672
- - [19/Aug/2020:09:49:28] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD4SL7FF8ADFF23537 HTTP 1.1" 200 1604 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 392
- - [19/Aug/2020:09:49:30] "POST /oldlink?itemId=EST-14&JSESSIONID=SD4SL7FF8ADFF23537 HTTP 1.1" 200 3636 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-14&productId=FS-SG-G03" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 806
- - [19/Aug/2020:09:49:32] "GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD4SL7FF8ADFF23537 HTTP 1.1" 200 1205 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-21&productId=DC-SG-G02" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 602
- - [20/Aug/2020:05:57:24] "POST /cart.do?action=view&itemId=EST-15&productId=BS-AG-G09&JSESSIONID=SD6SL8FF3ADFF29584 HTTP 1.1" 200 2256 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 302
- - [20/Aug/2020:05:57:25] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD6SL8FF3ADFF29584 HTTP 1.1" 200 2112 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 435
- - [20/Aug/2020:05:57:26] "POST /product.screen?productId=WC-SH-G04&JSESSIONID=SD6SL8FF3ADFF29584 HTTP 1.1" 200 594 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 791
- - [20/Aug/2020:05:57:27] "POST /cart.do?action=addtocart&itemId=EST-7&productId=WC-SH-G04&JSESSIONID=SD6SL8FF3ADFF29584 HTTP 1.1" 200 3152 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 314
- - [20/Aug/2020:05:57:29] "POST /cart.do?action=purchase&itemId=EST-7&JSESSIONID=SD6SL8FF3ADFF29584 HTTP 1.1" 200 1744 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&categoryId=SHOOTER&productId=WC-SH-G04" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 987
- - [20/Aug/2020:05:57:29] "POST /cart/success.do?JSESSIONID=SD6SL8FF3ADFF29584 HTTP 1.1" 200 3606 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-7" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 320
- - [20/Aug/2020:05:57:26] "GET /category.screen?categoryId=TEE&JSESSIONID=SD6SL8FF3ADFF29584 HTTP 1.1" 200 3877 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 509
- - [20/Aug/2020:17:55:29] "GET /oldlink?itemId=EST-26&JSESSIONID=SD1SL3FF9ADFF32583 HTTP 1.1" 200 3759 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 781
- - [20/Aug/2020:17:55:30] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD1SL3FF9ADFF32583 HTTP 1.1" 200 520 "http://www.buttercupgames.com/oldlink?itemId=EST-16" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 674
- - [20/Aug/2020:17:55:31] "GET /oldlink?itemId=EST-15&JSESSIONID=SD1SL3FF9ADFF32583 HTTP 1.1" 200 1968 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 646
- - [20/Aug/2020:17:55:33] "GET /oldlink?itemId=EST-19&JSESSIONID=SD1SL3FF9ADFF32583 HTTP 1.1" 200 380 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-19&productId=PZ-SG-G05" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 113
- - [20/Aug/2020:17:55:34] "GET /cart.do?action=changequantity&itemId=EST-16&productId=WC-SH-A02&JSESSIONID=SD1SL3FF9ADFF32583 HTTP 1.1" 200 1331 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 233
- - [20/Aug/2020:17:55:35] "GET /passwords.pdf?JSESSIONID=SD1SL3FF9ADFF32583 HTTP 1.1" 404 421 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-12" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 549
- - [20/Aug/2020:17:55:36] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD1SL3FF9ADFF32583 HTTP 1.1" 200 2795 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 774
- - [20/Aug/2020:17:55:36] "GET /cart.do?action=view&itemId=EST-15&productId=DC-SG-G02&JSESSIONID=SD1SL3FF9ADFF32583 HTTP 1.1" 200 2680 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 744
- - [20/Aug/2020:17:55:37] "POST /cart.do?action=view&itemId=EST-12&productId=DB-SG-G01&JSESSIONID=SD1SL3FF9ADFF32583 HTTP 1.1" 200 3177 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 226
- - [23/Aug/2020:09:25:08] "GET /oldlink?itemId=EST-27&JSESSIONID=SD6SL9FF7ADFF50557 HTTP 1.1" 200 1307 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 670
- - [23/Aug/2020:09:25:09] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD6SL9FF7ADFF50557 HTTP 1.1" 404 979 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-27" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 623
- - [23/Aug/2020:09:25:10] "GET /rush/signals.zip?JSESSIONID=SD6SL9FF7ADFF50557 HTTP 1.1" 404 1586 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 504
- - [23/Aug/2020:09:25:11] "GET /hidden/anna_nicole.html?JSESSIONID=SD6SL9FF7ADFF50557 HTTP 1.1" 404 2891 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 703
- - [23/Aug/2020:09:25:11] "GET /cart.do?action=view&itemId=EST-15&productId=DC-SG-G02&JSESSIONID=SD6SL9FF7ADFF50557 HTTP 1.1" 200 849 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 197
- - [23/Aug/2020:09:25:12] "GET /oldlink?itemId=EST-11&JSESSIONID=SD6SL9FF7ADFF50557 HTTP 1.1" 200 1009 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 201
- - [23/Aug/2020:09:25:12] "GET /cart.do?action=view&itemId=EST-7&productId=DC-SG-G02&JSESSIONID=SD6SL9FF7ADFF50557 HTTP 1.1" 200 3824 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 596
- - [23/Aug/2020:09:25:13] "GET /oldlink?itemId=EST-17&JSESSIONID=SD6SL9FF7ADFF50557 HTTP 1.1" 408 512 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 403
- - [23/Aug/2020:09:25:13] "GET /cart.do?action=remove&itemId=EST-11&productId=SC-MG-G10&JSESSIONID=SD6SL9FF7ADFF50557 HTTP 1.1" 200 2483 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 627
- - [17/Aug/2020:04:13:57] "GET /cart.do?action=view&itemId=EST-7&productId=MB-AG-T01&JSESSIONID=SD9SL8FF5ADFF7958 HTTP 1.1" 200 883 "http://www.buttercupgames.com" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 977
- - [17/Aug/2020:04:13:58] "POST /category.screen?categoryId=NULL&JSESSIONID=SD9SL8FF5ADFF7958 HTTP 1.1" 403 3020 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 382
- - [17/Aug/2020:04:13:59] "GET /cart.do?action=changequantity&itemId=EST-27&productId=PZ-SG-G05&JSESSIONID=SD9SL8FF5ADFF7958 HTTP 1.1" 200 3938 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-27&productId=PZ-SG-G05" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 829
- - [17/Aug/2020:04:13:59] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD9SL8FF5ADFF7958 HTTP 1.1" 200 992 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-14&productId=WC-SH-G04" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 673
- - [17/Aug/2020:04:14:00] "GET /cart.do?action=remove&itemId=EST-14&productId=WC-SH-A01&JSESSIONID=SD9SL8FF5ADFF7958 HTTP 1.1" 200 1093 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 110
- - [17/Aug/2020:04:14:00] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD9SL8FF5ADFF7958 HTTP 1.1" 200 2216 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 298
- - [17/Aug/2020:04:14:01] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD9SL8FF5ADFF7958 HTTP 1.1" 200 2806 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 863
- - [17/Aug/2020:04:14:02] "GET /cart.do?action=addtocart&itemId=EST-13&productId=WC-SH-A02&JSESSIONID=SD9SL8FF5ADFF7958 HTTP 1.1" 200 1685 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 134
- - [17/Aug/2020:04:14:02] "GET /cart.do?action=changequantity&itemId=EST-14&productId=FI-AG-G08&JSESSIONID=SD9SL8FF5ADFF7958 HTTP 1.1" 200 1787 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-14&productId=FI-AG-G08" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 970
- - [17/Aug/2020:17:05:03] "GET /cart.do?action=view&itemId=EST-21&productId=DC-SG-G02&JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 200 1421 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 389
- - [17/Aug/2020:17:05:04] "GET /product.screen?productId=PZ-SG-G05&JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 200 3149 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 847
- - [17/Aug/2020:17:05:05] "POST /cart.do?action=addtocart&itemId=EST-13&productId=PZ-SG-G05&JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 200 626 "http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 964
- - [17/Aug/2020:17:05:06] "POST /cart.do?action=purchase&itemId=EST-13&JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 200 3892 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-13&categoryId=STRATEGY&productId=PZ-SG-G05" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 321
- - [17/Aug/2020:17:05:07] "POST /cart/success.do?JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 200 3177 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-13" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 503
- - [17/Aug/2020:17:05:04] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 406 3908 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 894
- - [17/Aug/2020:17:05:04] "POST /cart.do?action=addtocart&itemId=EST-26&productId=FS-SG-G03&JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 200 1040 "http://www.buttercupgames.com/oldlink?itemId=EST-26" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 673
- - [17/Aug/2020:17:05:05] "POST /category.screen?categoryId=NULL&JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 500 3675 "http://www.buttercupgames.com/oldlink?itemId=EST-26" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 562
- - [17/Aug/2020:17:05:06] "GET /oldlink?itemId=EST-19&JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 200 2649 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 113
- - [17/Aug/2020:17:05:07] "GET /oldlink?itemId=EST-14&JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 200 3501 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 795
- - [17/Aug/2020:17:05:07] "GET /oldlink?itemId=EST-15&JSESSIONID=SD7SL3FF1ADFF11396 HTTP 1.1" 200 3319 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 698
