- - [17/Aug/2020:22:21:20] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD0SL6FF10ADFF12926 HTTP 1.1" 200 838 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 436
- - [17/Aug/2020:23:22:35] "GET /cart.do?action=addtocart&itemId=EST-16&productId=CU-PG-G06&JSESSIONID=SD1SL2FF2ADFF13273 HTTP 1.1" 200 3566 "http://www.buttercupgames.com/category.screen?categoryId=SPORTS" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 967
- - [18/Aug/2020:12:05:23] "POST /product.screen?productId=WC-SH-G04&JSESSIONID=SD10SL4FF9ADFF17088 HTTP 1.1" 200 1449 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 452
- - [18/Aug/2020:12:05:24] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD10SL4FF9ADFF17088 HTTP 1.1" 200 3713 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 245
- - [18/Aug/2020:12:05:24] "POST /cart.do?action=addtocart&itemId=EST-19&productId=MB-AG-G07&JSESSIONID=SD10SL4FF9ADFF17088 HTTP 1.1" 200 1115 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 701
- - [18/Aug/2020:12:05:24] "POST /cart.do?action=purchase&itemId=EST-19&JSESSIONID=SD10SL4FF9ADFF17088 HTTP 1.1" 200 3131 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&categoryId=ARCADE&productId=MB-AG-G07" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 778
- - [18/Aug/2020:12:05:24] "POST /cart/error.do?msg=CreditNotAccepted&JSESSIONID=SD10SL4FF9ADFF17088 HTTP 1.1" 200 2273 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-19" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 414
- - [18/Aug/2020:12:05:25] "POST /category.screen?categoryId=STRATEGY&JSESSIONID=SD10SL4FF9ADFF17088 HTTP 1.1" 200 514 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-15&productId=PZ-SG-G05" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 179
- - [18/Aug/2020:12:05:26] "POST /oldlink?itemId=EST-19&JSESSIONID=SD10SL4FF9ADFF17088 HTTP 1.1" 200 1900 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 287
- - [18/Aug/2020:12:05:27] "GET /category.screen?categoryId=NULL&JSESSIONID=SD10SL4FF9ADFF17088 HTTP 1.1" 503 3245 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 204
- - [18/Aug/2020:19:41:21] "GET /cart.do?action=view&itemId=EST-12&productId=WC-SH-A02&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 362 "http://www.buttercupgames.com" "Opera/9.01 (Windows NT 5.1; U; en)" 389
- - [18/Aug/2020:19:41:22] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 2495 "http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05" "Opera/9.01 (Windows NT 5.1; U; en)" 281
- - [18/Aug/2020:19:41:23] "GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 2098 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-6&productId=FI-AG-G08" "Opera/9.01 (Windows NT 5.1; U; en)" 646
- - [18/Aug/2020:19:41:25] "GET /category.screen?categoryId=TEE&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 978 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Opera/9.01 (Windows NT 5.1; U; en)" 256
- - [18/Aug/2020:19:41:25] "GET /category.screen?categoryId=TEE&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 964 "http://www.buttercupgames.com/oldlink?itemId=EST-12" "Opera/9.01 (Windows NT 5.1; U; en)" 628
- - [18/Aug/2020:19:41:26] "POST /cart.do?action=changequantity&itemId=EST-11&productId=SC-MG-G10&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 3482 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Opera/9.01 (Windows NT 5.1; U; en)" 698
- - [18/Aug/2020:19:41:27] "GET /oldlink?itemId=EST-7&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 1873 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Opera/9.01 (Windows NT 5.1; U; en)" 466
- - [18/Aug/2020:19:41:27] "GET /product.screen?productId=BS-AG-G09&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 617 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Opera/9.01 (Windows NT 5.1; U; en)" 907
- - [18/Aug/2020:19:41:29] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 3248 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Opera/9.01 (Windows NT 5.1; U; en)" 908
- - [18/Aug/2020:19:41:29] "POST /cart.do?action=addtocart&itemId=EST-11&productId=MB-AG-G07&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 2963 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Opera/9.01 (Windows NT 5.1; U; en)" 390
- - [18/Aug/2020:19:41:30] "POST /cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 2043 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&categoryId=ARCADE&productId=MB-AG-G07" "Opera/9.01 (Windows NT 5.1; U; en)" 481
- - [18/Aug/2020:19:41:30] "POST /cart/success.do?JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 1621 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11" "Opera/9.01 (Windows NT 5.1; U; en)" 329
- - [18/Aug/2020:19:41:29] "POST /oldlink?itemId=EST-26&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 408 1318 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-26" "Opera/9.01 (Windows NT 5.1; U; en)" 507
- - [18/Aug/2020:19:41:30] "GET /oldlink?itemId=EST-15&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 3019 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-15&productId=MB-AG-G07" "Opera/9.01 (Windows NT 5.1; U; en)" 914
- - [18/Aug/2020:19:41:30] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD1SL7FF3ADFF19266 HTTP 1.1" 200 2891 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Opera/9.01 (Windows NT 5.1; U; en)" 599
- - [19/Aug/2020:00:04:52] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD5SL3FF1ADFF20690 HTTP 1.1" 200 1685 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.8.1.6) Gecko/20070725 Firefox/2.0.0.6" 529
- - [19/Aug/2020:00:04:53] "GET /cart.do?action=changequantity&itemId=EST-13&productId=WC-SH-A01&JSESSIONID=SD5SL3FF1ADFF20690 HTTP 1.1" 200 375 "http://www.buttercupgames.com/oldlink?itemId=EST-13" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.8.1.6) Gecko/20070725 Firefox/2.0.0.6" 125
- - [19/Aug/2020:00:04:53] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD5SL3FF1ADFF20690 HTTP 1.1" 200 1667 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.8.1.6) Gecko/20070725 Firefox/2.0.0.6" 129
- - [19/Aug/2020:00:04:53] "GET /cart.do?action=view&itemId=EST-27&JSESSIONID=SD5SL3FF1ADFF20690 HTTP 1.1" 503 603 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.8.1.6) Gecko/20070725 Firefox/2.0.0.6" 104
- - [19/Aug/2020:01:03:19] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 757 "http://www.bing.com" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 535
- - [19/Aug/2020:01:03:19] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 406 3748 "http://www.buttercupgames.com/oldlink?itemId=EST-16" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 705
- - [19/Aug/2020:01:03:20] "GET /cart.do?action=view&itemId=EST-16&productId=WC-SH-A02&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 838 "http://www.buttercupgames.com/oldlink?itemId=EST-16" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 804
- - [19/Aug/2020:01:03:21] "GET /cart.do?action=changequantity&itemId=EST-16&productId=MB-AG-G07&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 369 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 245
- - [19/Aug/2020:01:03:22] "POST /oldlink?itemId=EST-12&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 1913 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 152
- - [19/Aug/2020:01:03:23] "GET /oldlink?itemId=EST-15&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 2572 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 281
- - [19/Aug/2020:01:03:23] "GET /oldlink?itemId=EST-18&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 3505 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 750
- - [19/Aug/2020:01:03:24] "GET /oldlink?itemId=EST-16&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 1539 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 745
- - [19/Aug/2020:01:03:25] "GET /cart.do?action=changequantity&itemId=EST-6&productId=PZ-SG-G05&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 403 "http://www.buttercupgames.com/oldlink?itemId=EST-6" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 179
- - [19/Aug/2020:01:03:26] "GET /cart.do?action=view&itemId=EST-11&productId=BS-AG-G09&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 3286 "http://www.buttercupgames.com/oldlink?itemId=EST-11" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 705
- - [19/Aug/2020:01:03:27] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 3711 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16&productId=BS-AG-G09" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 484
- - [19/Aug/2020:01:03:28] "POST /category.screen?categoryId=ARCADE&JSESSIONID=SD9SL1FF3ADFF20985 HTTP 1.1" 200 3214 "http://www.buttercupgames.com/oldlink?itemId=EST-26" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 300
- - [19/Aug/2020:01:32:20] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD8SL4FF3ADFF21139 HTTP 1.1" 200 1304 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 402
- - [19/Aug/2020:01:32:21] "POST /cart.do?action=addtocart&itemId=EST-26&productId=WC-SH-A01&JSESSIONID=SD8SL4FF3ADFF21139 HTTP 1.1" 200 1829 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A01" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 519
- - [19/Aug/2020:01:32:21] "POST /cart.do?action=purchase&itemId=EST-26&JSESSIONID=SD8SL4FF3ADFF21139 HTTP 1.1" 200 3818 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-26&categoryId=ACCESSORIES&productId=WC-SH-A01" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 722
- - [19/Aug/2020:01:32:22] "POST /cart/success.do?JSESSIONID=SD8SL4FF3ADFF21139 HTTP 1.1" 200 1849 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-26" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 436
- - [19/Aug/2020:01:32:21] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD8SL4FF3ADFF21139 HTTP 1.1" 200 3742 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 704
- - [19/Aug/2020:01:32:22] "GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD8SL4FF3ADFF21139 HTTP 1.1" 200 2019 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 960
- - [19/Aug/2020:01:32:22] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD8SL4FF3ADFF21139 HTTP 1.1" 200 3867 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 280
- - [19/Aug/2020:01:32:22] "POST /cart.do?action=addtocart&itemId=EST-18&productId=MB-AG-T01&JSESSIONID=SD8SL4FF3ADFF21139 HTTP 1.1" 200 3527 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 573
- - [19/Aug/2020:01:32:24] "POST /cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD8SL4FF3ADFF21139 HTTP 1.1" 200 544 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-18&categoryId=TEE&productId=MB-AG-T01" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 153
- - [19/Aug/2020:01:32:24] "POST /cart/error.do?msg=CreditNotAccepted&JSESSIONID=SD8SL4FF3ADFF21139 HTTP 1.1" 200 2509 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-18" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 655
- - [21/Aug/2020:16:18:21] "GET /category.screen?categoryId=SHOOTER&JSESSIONID=SD9SL1FF6ADFF38684 HTTP 1.1" 200 2603 "http://www.buttercupgames.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 725
- - [21/Aug/2020:16:18:22] "GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD9SL1FF6ADFF38684 HTTP 1.1" 200 1669 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 357
- - [21/Aug/2020:16:18:22] "POST /category.screen?categoryId=ARCADE&JSESSIONID=SD9SL1FF6ADFF38684 HTTP 1.1" 200 2556 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 610
- - [21/Aug/2020:16:18:23] "POST /oldlink?itemId=EST-7&JSESSIONID=SD9SL1FF6ADFF38684 HTTP 1.1" 200 2891 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&productId=WC-SH-G04" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 346
- - [21/Aug/2020:16:18:23] "POST /cart.do?action=addtocart&itemId=EST-16&productId=CU-PG-G06&JSESSIONID=SD9SL1FF6ADFF38684 HTTP 1.1" 200 3667 "http://www.buttercupgames.com/category.screen?categoryId=SPORTS" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 713
- - [21/Aug/2020:16:18:23] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD9SL1FF6ADFF38684 HTTP 1.1" 400 3610 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 178
- - [21/Aug/2020:16:18:24] "GET /category.screen?categoryId=NULL&JSESSIONID=SD9SL1FF6ADFF38684 HTTP 1.1" 505 3148 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 645
- - [21/Aug/2020:16:18:26] "POST /cart.do?action=remove&itemId=EST-18&productId=DC-SG-G02&JSESSIONID=SD9SL1FF6ADFF38684 HTTP 1.1" 200 523 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 584
- - [21/Aug/2020:16:18:26] "GET /oldlink?itemId=EST-26&JSESSIONID=SD9SL1FF6ADFF38684 HTTP 1.1" 503 1722 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 307
- - [22/Aug/2020:01:18:35] "GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD9SL3FF1ADFF41346 HTTP 1.1" 200 3174 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 892
- - [22/Aug/2020:01:18:36] "GET /product.screen?productId=PZ-SG-G05&JSESSIONID=SD9SL3FF1ADFF41346 HTTP 1.1" 200 3260 "http://www.buttercupgames.com/oldlink?itemId=EST-11" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 912
- - [22/Aug/2020:01:18:36] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD9SL3FF1ADFF41346 HTTP 1.1" 200 1227 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 914
- - [22/Aug/2020:01:18:37] "POST /cart.do?action=addtocart&itemId=EST-18&productId=MB-AG-G07&JSESSIONID=SD9SL3FF1ADFF41346 HTTP 1.1" 200 900 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 179
- - [22/Aug/2020:01:18:38] "POST /cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD9SL3FF1ADFF41346 HTTP 1.1" 200 1777 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-18&categoryId=ARCADE&productId=MB-AG-G07" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 391
- - [22/Aug/2020:01:18:38] "POST /cart/success.do?JSESSIONID=SD9SL3FF1ADFF41346 HTTP 1.1" 200 3110 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-18" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 352
- - [22/Aug/2020:01:18:37] "GET /oldlink?itemId=EST-26&JSESSIONID=SD9SL3FF1ADFF41346 HTTP 1.1" 200 1082 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 670
- - [22/Aug/2020:01:18:37] "POST /product.screen?productId=WC-SH-G04&JSESSIONID=SD9SL3FF1ADFF41346 HTTP 1.1" 200 1755 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 752
- - [22/Aug/2020:01:18:37] "GET /cart.do?action=changequantity&itemId=EST-19&productId=DC-SG-G02&JSESSIONID=SD9SL3FF1ADFF41346 HTTP 1.1" 200 2721 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 129
