- - [18/Aug/2020:03:37:14] "GET /cart.do?action=view&itemId=EST-16&productId=WC-SH-G04&JSESSIONID=SD8SL7FF4ADFF14855 HTTP 1.1" 200 2931 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 392
- - [18/Aug/2020:05:19:52] "GET /category.screen?categoryId=TEE&JSESSIONID=SD6SL6FF9ADFF15396 HTTP 1.1" 200 2013 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 241
- - [18/Aug/2020:05:19:53] "POST show.do?productId=SF-BVS-01&JSESSIONID=SD6SL6FF9ADFF15396 HTTP 1.1" 404 3458 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 510
- - [18/Aug/2020:05:19:54] "GET /oldlink?itemId=EST-13&JSESSIONID=SD6SL6FF9ADFF15396 HTTP 1.1" 200 704 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 806
- - [18/Aug/2020:05:19:55] "GET /cart.do?action=addtocart&itemId=EST-27&productId=FS-SG-G03&JSESSIONID=SD6SL6FF9ADFF15396 HTTP 1.1" 200 3902 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&productId=FS-SG-G03" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 619
- - [18/Aug/2020:05:19:56] "POST /product.screen?productId=MB-AG-T01&JSESSIONID=SD6SL6FF9ADFF15396 HTTP 1.1" 200 2278 "http://www.buttercupgames.com/oldlink?itemId=EST-12" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 740
- - [18/Aug/2020:05:19:56] "GET /product.screen?productId=WC-SH-T02&JSESSIONID=SD6SL6FF9ADFF15396 HTTP 1.1" 200 1115 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-18&productId=WC-SH-T02" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 338
- - [18/Aug/2020:05:19:57] "GET /cart.do?action=view&itemId=EST-16&JSESSIONID=SD6SL6FF9ADFF15396 HTTP 1.1" 505 3944 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-16" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 285
- - [18/Aug/2020:06:34:46] "POST /product.screen?productId=DC-SG-G02&JSESSIONID=SD4SL3FF9ADFF15722 HTTP 1.1" 200 2413 "http://www.buttercupgames.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 763
- - [18/Aug/2020:06:34:47] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD4SL3FF9ADFF15722 HTTP 1.1" 200 3012 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 858
- - [18/Aug/2020:06:34:49] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD4SL3FF9ADFF15722 HTTP 1.1" 200 3556 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-19&productId=MB-AG-T01" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 794
- - [18/Aug/2020:06:34:50] "GET /cart.do?action=view&itemId=EST-19&JSESSIONID=SD4SL3FF9ADFF15722 HTTP 1.1" 408 693 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-19" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 261
- - [18/Aug/2020:06:34:52] "GET /oldlink?itemId=EST-27&JSESSIONID=SD4SL3FF9ADFF15722 HTTP 1.1" 200 1038 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&productId=WC-SH-T02" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 218
- - [18/Aug/2020:06:34:53] "GET /oldlink?itemId=EST-7&JSESSIONID=SD4SL3FF9ADFF15722 HTTP 1.1" 200 2059 "http://www.buttercupgames.com/oldlink?itemId=EST-7" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 641
- - [18/Aug/2020:06:34:54] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD4SL3FF9ADFF15722 HTTP 1.1" 200 1648 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 601
- - [18/Aug/2020:06:34:54] "POST /oldlink?itemId=EST-6&JSESSIONID=SD4SL3FF9ADFF15722 HTTP 1.1" 200 1358 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 451
- - [18/Aug/2020:06:34:55] "POST /oldlink?itemId=EST-12&JSESSIONID=SD4SL3FF9ADFF15722 HTTP 1.1" 200 2430 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=MB-AG-G07" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 961
- - [18/Aug/2020:06:34:57] "GET /cart.do?action=changequantity&itemId=EST-15&productId=MB-AG-G07&JSESSIONID=SD4SL3FF9ADFF15722 HTTP 1.1" 200 2876 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-15&productId=MB-AG-G07" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 663
- - [18/Aug/2020:21:49:01] "GET /cart.do?action=view&itemId=EST-26&productId=WC-SH-A02&JSESSIONID=SD9SL10FF2ADFF19912 HTTP 1.1" 200 3979 "http://www.yahoo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 351
- - [18/Aug/2020:21:49:01] "GET /oldlink?itemId=EST-18&JSESSIONID=SD9SL10FF2ADFF19912 HTTP 1.1" 500 988 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 458
- - [18/Aug/2020:21:49:03] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD9SL10FF2ADFF19912 HTTP 1.1" 200 366 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 367
- - [18/Aug/2020:21:49:04] "POST /cart.do?action=view&itemId=EST-6&productId=MB-AG-G07&JSESSIONID=SD9SL10FF2ADFF19912 HTTP 1.1" 200 2203 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 561
- - [18/Aug/2020:21:49:04] "GET /oldlink?itemId=EST-17&JSESSIONID=SD9SL10FF2ADFF19912 HTTP 1.1" 200 3114 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 348
- - [18/Aug/2020:21:49:04] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD9SL10FF2ADFF19912 HTTP 1.1" 408 1164 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-26" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 253
- - [18/Aug/2020:21:49:05] "POST /product.screen?productId=BS-AG-G09&JSESSIONID=SD9SL10FF2ADFF19912 HTTP 1.1" 200 2949 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&productId=BS-AG-G09" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 177
- - [18/Aug/2020:21:49:06] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD9SL10FF2ADFF19912 HTTP 1.1" 200 622 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 322
- - [18/Aug/2020:21:49:08] "GET /passwords.pdf?JSESSIONID=SD9SL10FF2ADFF19912 HTTP 1.1" 404 1835 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-14" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 613
- - [18/Aug/2020:21:49:08] "GET /search.do?items=2112&JSESSIONID=SD9SL10FF2ADFF19912 HTTP 1.1" 404 2740 "http://www.buttercupgames.com/oldlink?itemId=EST-15" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 686
- - [19/Aug/2020:08:22:43] "GET /oldlink?itemId=EST-11&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 826 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 872
- - [19/Aug/2020:08:22:44] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 500 2758 "http://www.buttercupgames.com/oldlink?itemId=EST-6" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 895
- - [19/Aug/2020:08:22:45] "POST /category.screen?categoryId=STRATEGY&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 2654 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 652
- - [19/Aug/2020:08:22:46] "POST /product.screen?productId=FS-SG-G03&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 3714 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 893
- - [19/Aug/2020:08:22:48] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 2540 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 551
- - [19/Aug/2020:08:22:50] "POST /cart.do?action=addtocart&itemId=EST-11&productId=MB-AG-G07&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 2416 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 156
- - [19/Aug/2020:08:22:52] "POST /cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 918 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&categoryId=ARCADE&productId=MB-AG-G07" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 529
- - [19/Aug/2020:08:22:52] "POST /cart/error.do?msg=CanNotGetCart&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 278 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 947
- - [19/Aug/2020:08:22:48] "GET /cart.do?action=addtocart&itemId=EST-11&productId=WC-SH-A02&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 2528 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 974
- - [19/Aug/2020:08:22:49] "POST /oldlink?itemId=EST-12&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 592 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 267
- - [19/Aug/2020:08:22:50] "GET /oldlink?itemId=EST-17&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 3825 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 860
- - [19/Aug/2020:08:22:51] "GET /product.screen?productId=WC-SH-T02&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 1039 "http://www.buttercupgames.com/product.screen?productId=WC-SH-T02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 520
- - [19/Aug/2020:08:22:52] "GET /cart.do?action=remove&itemId=EST-26&productId=MB-AG-G07&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 397 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 135
- - [19/Aug/2020:08:22:53] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 3799 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 528
- - [19/Aug/2020:08:22:54] "POST /oldlink?itemId=EST-13&JSESSIONID=SD10SL10FF10ADFF23201 HTTP 1.1" 200 1838 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 462
- - [19/Aug/2020:14:12:09] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD10SL2FF3ADFF24713 HTTP 1.1" 200 3118 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 793
- - [19/Aug/2020:15:09:24] "POST /oldlink?itemId=EST-14&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 2771 "http://www.yahoo.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 737
- - [19/Aug/2020:15:09:24] "POST /oldlink?itemId=EST-26&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 2753 "http://www.buttercupgames.com/oldlink?itemId=EST-26" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 596
- - [19/Aug/2020:15:09:26] "GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 707 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 449
- - [19/Aug/2020:15:09:26] "POST /cart.do?action=addtocart&itemId=EST-19&productId=FI-AG-G08&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 404 "http://www.buttercupgames.com/product.screen?productId=FI-AG-G08" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 128
- - [19/Aug/2020:15:09:26] "POST /cart.do?action=purchase&itemId=EST-19&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 1460 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&categoryId=ARCADE&productId=FI-AG-G08" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 872
- - [19/Aug/2020:15:09:27] "POST /cart/success.do?JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 586 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-19" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 747
- - [19/Aug/2020:15:09:26] "POST /hidden/anna_nicole.html?JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 404 1980 "http://www.buttercupgames.com/oldlink?itemId=EST-26" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 224
- - [19/Aug/2020:15:09:27] "GET /category.screen?categoryId=TEE&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 1898 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 715
- - [19/Aug/2020:15:09:27] "GET /oldlink?itemId=EST-15&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 408 3710 "http://www.buttercupgames.com/oldlink?itemId=EST-15" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 265
- - [19/Aug/2020:15:09:28] "GET /oldlink?itemId=EST-21&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 1822 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 480
- - [19/Aug/2020:15:09:29] "POST /product.screen?productId=DB-SG-G01&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 1837 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 279
- - [19/Aug/2020:15:09:30] "POST /cart.do?action=addtocart&itemId=EST-11&productId=DB-SG-G01&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 3053 "http://www.buttercupgames.com/product.screen?productId=DB-SG-G01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 992
- - [19/Aug/2020:15:09:31] "POST /cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 227 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&categoryId=STRATEGY&productId=DB-SG-G01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 681
- - [19/Aug/2020:15:09:32] "POST /cart/success.do?JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 2222 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 127
- - [19/Aug/2020:15:09:29] "GET /cart.do?action=addtocart&itemId=EST-16&productId=WC-SH-A01&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 674 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 703
- - [19/Aug/2020:15:09:30] "GET /product.screen?productId=CU-PG-G06&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 3871 "http://www.buttercupgames.com/category.screen?categoryId=SPORTS" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 895
- - [19/Aug/2020:15:09:31] "POST /cart.do?action=addtocart&itemId=EST-27&productId=CU-PG-G06&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 2778 "http://www.buttercupgames.com/product.screen?productId=CU-PG-G06" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 459
- - [19/Aug/2020:15:09:32] "POST /cart.do?action=purchase&itemId=EST-27&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 298 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&categoryId=SPORTS&productId=CU-PG-G06" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 798
- - [19/Aug/2020:15:09:32] "POST /cart/success.do?JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 1820 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-27" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 673
- - [19/Aug/2020:15:09:31] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD4SL10FF3ADFF25010 HTTP 1.1" 200 2221 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 481
