- - [17/Aug/2020:16:55:57] "GET /oldlink?itemId=EST-18&JSESSIONID=SD6SL10FF6ADFF11363 HTTP 1.1" 200 2703 "http://www.yahoo.com" "Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5" 252
- - [19/Aug/2020:15:10:45] "GET /product.screen?productId=PZ-SG-G05&JSESSIONID=SD9SL3FF3ADFF25019 HTTP 1.1" 200 2426 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 830
- - [19/Aug/2020:15:10:46] "POST /cart.do?action=addtocart&itemId=EST-15&productId=PZ-SG-G05&JSESSIONID=SD9SL3FF3ADFF25019 HTTP 1.1" 200 2847 "http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 971
- - [19/Aug/2020:15:10:48] "POST /cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD9SL3FF3ADFF25019 HTTP 1.1" 200 1730 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&categoryId=STRATEGY&productId=PZ-SG-G05" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 609
- - [19/Aug/2020:15:10:48] "POST /cart/success.do?JSESSIONID=SD9SL3FF3ADFF25019 HTTP 1.1" 200 2585 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 690
- - [19/Aug/2020:15:10:46] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD9SL3FF3ADFF25019 HTTP 1.1" 200 2367 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 660
- - [19/Aug/2020:15:10:47] "POST /cart.do?action=addtocart&itemId=EST-19&productId=WC-SH-G04&JSESSIONID=SD9SL3FF3ADFF25019 HTTP 1.1" 200 3740 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 365
- - [19/Aug/2020:15:10:48] "POST /cart.do?action=purchase&itemId=EST-19&JSESSIONID=SD9SL3FF3ADFF25019 HTTP 1.1" 200 1496 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&categoryId=SHOOTER&productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 448
- - [19/Aug/2020:15:10:46] "GET /oldlink?itemId=EST-21&JSESSIONID=SD9SL3FF3ADFF25019 HTTP 1.1" 200 1810 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-21&productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 543
- - [19/Aug/2020:15:10:47] "GET /oldlink?itemId=EST-11&JSESSIONID=SD9SL3FF3ADFF25019 HTTP 1.1" 408 3501 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 275
- - [19/Aug/2020:15:10:48] "GET /product.screen?productId=CU-PG-G06&JSESSIONID=SD9SL3FF3ADFF25019 HTTP 1.1" 200 3492 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-27&productId=CU-PG-G06" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)" 415
- - [21/Aug/2020:02:28:40] "GET /cart.do?action=addtocart&itemId=EST-16&productId=MB-AG-G07&JSESSIONID=SD7SL7FF6ADFF35066 HTTP 1.1" 200 3627 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 504
- - [21/Aug/2020:02:28:40] "GET /cart.do?action=changequantity&itemId=EST-12&productId=BS-AG-G09&JSESSIONID=SD7SL7FF6ADFF35066 HTTP 1.1" 200 549 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-12&productId=BS-AG-G09" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 821
- - [21/Aug/2020:02:28:41] "POST /category.screen?categoryId=TEE&JSESSIONID=SD7SL7FF6ADFF35066 HTTP 1.1" 200 1451 "http://www.buttercupgames.com/product.screen?productId=WC-SH-T02" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 389
- - [21/Aug/2020:02:28:42] "POST /product.screen?productId=BS-AG-G09&JSESSIONID=SD7SL7FF6ADFF35066 HTTP 1.1" 200 3373 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-19&productId=BS-AG-G09" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 889
- - [21/Aug/2020:02:28:43] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD7SL7FF6ADFF35066 HTTP 1.1" 200 945 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&productId=WC-SH-G04" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 645
- - [21/Aug/2020:02:28:44] "POST /oldlink?itemId=EST-26&JSESSIONID=SD7SL7FF6ADFF35066 HTTP 1.1" 200 2719 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-26&productId=BS-AG-G09" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 214
- - [21/Aug/2020:02:28:45] "GET /oldlink?itemId=EST-14&JSESSIONID=SD7SL7FF6ADFF35066 HTTP 1.1" 200 1263 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 230
- - [21/Aug/2020:02:28:46] "POST /cart.do?action=view&itemId=EST-15&productId=MB-AG-T01&JSESSIONID=SD7SL7FF6ADFF35066 HTTP 1.1" 200 2027 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 387
- - [21/Aug/2020:02:28:46] "GET /category.screen?categoryId=SPORTS&JSESSIONID=SD7SL7FF6ADFF35066 HTTP 1.1" 200 2981 "http://www.buttercupgames.com/oldlink?itemId=EST-21" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 861
- - [21/Aug/2020:02:28:47] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD7SL7FF6ADFF35066 HTTP 1.1" 200 2155 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-19&productId=MB-AG-T01" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 144
- - [21/Aug/2020:12:36:06] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD1SL9FF7ADFF37732 HTTP 1.1" 200 2231 "http://www.google.com" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 113
- - [21/Aug/2020:12:36:07] "GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD1SL9FF7ADFF37732 HTTP 1.1" 200 3270 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 275
- - [21/Aug/2020:12:36:08] "GET /oldlink?itemId=EST-15&JSESSIONID=SD1SL9FF7ADFF37732 HTTP 1.1" 200 2367 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 268
- - [21/Aug/2020:12:36:08] "GET /cart.do?action=remove&itemId=EST-17&JSESSIONID=SD1SL9FF7ADFF37732 HTTP 1.1" 503 629 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Googlebot/2.1 ( http://www.googlebot.com/bot.html)" 965
- - [21/Aug/2020:15:20:55] "GET /oldlink?itemId=EST-27&JSESSIONID=SD10SL2FF6ADFF38364 HTTP 1.1" 200 1535 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 691
- - [21/Aug/2020:15:20:55] "GET /oldlink?itemId=EST-12&JSESSIONID=SD10SL2FF6ADFF38364 HTTP 1.1" 200 2677 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-12&productId=MB-AG-T01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 255
- - [21/Aug/2020:15:20:56] "POST /cart.do?action=changequantity&itemId=EST-17&productId=PZ-SG-G05&JSESSIONID=SD10SL2FF6ADFF38364 HTTP 1.1" 200 2341 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 423
- - [21/Aug/2020:15:20:57] "GET /cart.do?action=remove&itemId=EST-6&JSESSIONID=SD10SL2FF6ADFF38364 HTTP 1.1" 503 2948 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 123
- - [21/Aug/2020:20:29:14] "GET /oldlink?itemId=EST-11&JSESSIONID=SD6SL2FF8ADFF39944 HTTP 1.1" 200 632 "http://www.bing.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 122
- - [21/Aug/2020:20:29:15] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD6SL2FF8ADFF39944 HTTP 1.1" 200 2785 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-13&productId=SC-MG-G10" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 166
- - [21/Aug/2020:20:29:17] "GET /cart.do?action=view&itemId=EST-11&JSESSIONID=SD6SL2FF8ADFF39944 HTTP 1.1" 408 1463 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 860
- - [22/Aug/2020:05:22:52] "GET /oldlink?itemId=EST-11&JSESSIONID=SD1SL6FF4ADFF42695 HTTP 1.1" 200 3997 "http://www.google.com" "Opera/9.01 (Windows NT 5.1; U; en)" 593
- - [22/Aug/2020:05:22:54] "POST /oldlink?itemId=EST-14&JSESSIONID=SD1SL6FF4ADFF42695 HTTP 1.1" 200 3595 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Opera/9.01 (Windows NT 5.1; U; en)" 440
- - [22/Aug/2020:05:22:54] "POST /category.screen?categoryId=ARCADE&JSESSIONID=SD1SL6FF4ADFF42695 HTTP 1.1" 200 1191 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-12&productId=FI-AG-G08" "Opera/9.01 (Windows NT 5.1; U; en)" 134
- - [22/Aug/2020:05:22:55] "GET /cart.do?action=addtocart&itemId=EST-13&productId=MB-AG-T01&JSESSIONID=SD1SL6FF4ADFF42695 HTTP 1.1" 200 741 "http://www.buttercupgames.com/oldlink?itemId=EST-13" "Opera/9.01 (Windows NT 5.1; U; en)" 718
- - [22/Aug/2020:05:22:56] "GET /cart.do?action=addtocart&itemId=EST-14&productId=SC-MG-G10&JSESSIONID=SD1SL6FF4ADFF42695 HTTP 1.1" 200 3332 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-14&productId=SC-MG-G10" "Opera/9.01 (Windows NT 5.1; U; en)" 540
- - [22/Aug/2020:05:22:57] "POST /category.screen?categoryId=STRATEGY&JSESSIONID=SD1SL6FF4ADFF42695 HTTP 1.1" 200 3186 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-18&productId=DC-SG-G02" "Opera/9.01 (Windows NT 5.1; U; en)" 320
- - [22/Aug/2020:05:22:57] "POST /product.screen?productId=WC-SH-A02&JSESSIONID=SD1SL6FF4ADFF42695 HTTP 1.1" 200 476 "http://www.buttercupgames.com/oldlink?itemId=EST-27" "Opera/9.01 (Windows NT 5.1; U; en)" 271
- - [22/Aug/2020:05:22:59] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD1SL6FF4ADFF42695 HTTP 1.1" 200 3851 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Opera/9.01 (Windows NT 5.1; U; en)" 507
- - [22/Aug/2020:05:23:01] "POST /cart.do?action=addtocart&itemId=EST-18&productId=MB-AG-G07&JSESSIONID=SD1SL6FF4ADFF42695 HTTP 1.1" 200 1748 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Opera/9.01 (Windows NT 5.1; U; en)" 120
- - [22/Aug/2020:05:23:01] "POST /cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD1SL6FF4ADFF42695 HTTP 1.1" 503 982 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-18&categoryId=ARCADE&productId=MB-AG-G07" "Opera/9.01 (Windows NT 5.1; U; en)" 259
- - [22/Aug/2020:15:39:36] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 2846 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 683
- - [22/Aug/2020:15:39:38] "POST /cart.do?action=addtocart&itemId=EST-14&productId=MB-AG-G07&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 3121 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 986
- - [22/Aug/2020:15:39:39] "POST /cart.do?action=purchase&itemId=EST-14&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 3023 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-14&categoryId=ARCADE&productId=MB-AG-G07" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 291
- - [22/Aug/2020:15:39:39] "POST /cart/success.do?JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 2566 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-14" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 528
- - [22/Aug/2020:15:39:37] "GET /cart.do?action=view&itemId=EST-16&productId=DB-SG-G01&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 1391 "http://www.buttercupgames.com/oldlink?itemId=EST-16" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 870
- - [22/Aug/2020:15:39:37] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 1770 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 723
- - [22/Aug/2020:15:39:38] "POST /cart.do?action=addtocart&itemId=EST-17&productId=WC-SH-A02&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 447 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 537
- - [22/Aug/2020:15:39:39] "POST /cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 596 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&categoryId=ACCESSORIES&productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 919
- - [22/Aug/2020:15:39:40] "POST /cart/success.do?JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 1852 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-17" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 954
- - [22/Aug/2020:15:39:38] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 3764 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&productId=WC-SH-A01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 183
- - [22/Aug/2020:15:39:38] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 2695 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 432
- - [22/Aug/2020:15:39:39] "GET /category.screen?categoryId=TEE&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 2987 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 135
- - [22/Aug/2020:15:39:40] "GET /product.screen?productId=PZ-SG-G05&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 308 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 283
- - [22/Aug/2020:15:39:40] "GET /oldlink?itemId=EST-7&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 2993 "http://www.buttercupgames.com/product.screen?productId=FI-AG-G08" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 435
- - [22/Aug/2020:15:39:40] "GET /product.screen?productId=PZ-SG-G05&JSESSIONID=SD10SL6FF9ADFF45262 HTTP 1.1" 200 3166 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 965
- - [23/Aug/2020:03:54:55] "POST /cart.do?action=addtocart&itemId=EST-6&productId=FI-AG-G08&JSESSIONID=SD3SL1FF5ADFF49281 HTTP 1.1" 200 2232 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 788
- - [23/Aug/2020:03:54:56] "GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD3SL1FF5ADFF49281 HTTP 1.1" 200 2745 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 622
- - [23/Aug/2020:03:54:56] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD3SL1FF5ADFF49281 HTTP 1.1" 200 1907 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 484
- - [23/Aug/2020:03:54:57] "POST /cart.do?action=addtocart&itemId=EST-16&productId=WC-SH-G04&JSESSIONID=SD3SL1FF5ADFF49281 HTTP 1.1" 200 1957 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 899
- - [23/Aug/2020:03:54:58] "POST /cart.do?action=purchase&itemId=EST-16&JSESSIONID=SD3SL1FF5ADFF49281 HTTP 1.1" 200 485 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16&categoryId=SHOOTER&productId=WC-SH-G04" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 947
