- - [16/Aug/2020:19:43:16] "GET /oldlink?itemId=EST-17&JSESSIONID=SD8SL10FF4ADFF5315 HTTP 1.1" 200 2732 "http://www.yahoo.com" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 345
- - [17/Aug/2020:01:09:21] "POST /oldlink?itemId=EST-6&JSESSIONID=SD1SL8FF10ADFF6781 HTTP 1.1" 200 2610 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-6&productId=SC-MG-G10" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 291
- - [17/Aug/2020:01:14:58] "POST /cart.do?action=remove&itemId=EST-17&productId=WC-SH-G04&JSESSIONID=SD7SL9FF10ADFF6804 HTTP 1.1" 200 3912 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 956
- - [17/Aug/2020:01:14:59] "GET /category.screen?categoryId=TEE&JSESSIONID=SD7SL9FF10ADFF6804 HTTP 1.1" 200 3927 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 677
- - [17/Aug/2020:01:15:00] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD7SL9FF10ADFF6804 HTTP 1.1" 200 298 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 252
- - [17/Aug/2020:01:15:01] "POST /cart.do?action=addtocart&itemId=EST-26&productId=WC-SH-G04&JSESSIONID=SD7SL9FF10ADFF6804 HTTP 1.1" 200 1947 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 371
- - [17/Aug/2020:01:15:02] "GET /oldlink?itemId=EST-21&JSESSIONID=SD7SL9FF10ADFF6804 HTTP 1.1" 200 324 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-21&productId=WC-SH-A01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 670
- - [17/Aug/2020:01:15:03] "GET /cart.do?action=addtocart&itemId=EST-21&productId=WC-SH-G04&JSESSIONID=SD7SL9FF10ADFF6804 HTTP 1.1" 200 2073 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 486
- - [17/Aug/2020:01:15:03] "GET /cart.do?action=view&itemId=EST-18&productId=MB-AG-G07&JSESSIONID=SD7SL9FF10ADFF6804 HTTP 1.1" 200 3364 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 515
- - [17/Aug/2020:01:15:03] "GET /oldlink?itemId=EST-19&JSESSIONID=SD7SL9FF10ADFF6804 HTTP 1.1" 200 2048 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 629
- - [17/Aug/2020:01:15:04] "GET /category.screen?categoryId=SHOOTER&JSESSIONID=SD7SL9FF10ADFF6804 HTTP 1.1" 200 852 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 999
- - [17/Aug/2020:08:13:52] "GET /oldlink?itemId=EST-11&JSESSIONID=SD5SL2FF10ADFF9088 HTTP 1.1" 200 272 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 389
- - [17/Aug/2020:08:13:53] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD5SL2FF10ADFF9088 HTTP 1.1" 200 1565 "http://www.buttercupgames.com/oldlink?itemId=EST-11" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 331
- - [17/Aug/2020:08:13:55] "GET /category.screen?categoryId=NULL&JSESSIONID=SD5SL2FF10ADFF9088 HTTP 1.1" 406 3118 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 216
- - [17/Aug/2020:08:13:55] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD5SL2FF10ADFF9088 HTTP 1.1" 200 1695 "http://www.buttercupgames.com/oldlink?itemId=EST-27" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 573
- - [17/Aug/2020:08:13:56] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD5SL2FF10ADFF9088 HTTP 1.1" 505 1261 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 522
- - [17/Aug/2020:08:30:40] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD8SL9FF1ADFF9132 HTTP 1.1" 200 2418 "http://www.google.com" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 455
- - [17/Aug/2020:08:30:41] "GET /oldlink?itemId=EST-12&JSESSIONID=SD8SL9FF1ADFF9132 HTTP 1.1" 200 1439 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 765
- - [17/Aug/2020:09:48:19] "POST /cart.do?action=view&itemId=EST-26&productId=WC-SH-G04&JSESSIONID=SD6SL1FF1ADFF9378 HTTP 1.1" 200 1486 "http://www.google.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 390
- - [17/Aug/2020:09:48:19] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD6SL1FF1ADFF9378 HTTP 1.1" 406 2471 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 458
- - [17/Aug/2020:09:48:20] "GET /product.screen?productId=PZ-SG-G05&JSESSIONID=SD6SL1FF1ADFF9378 HTTP 1.1" 200 2934 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-26&productId=PZ-SG-G05" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 993
- - [17/Aug/2020:09:48:21] "GET /oldlink?itemId=EST-11&JSESSIONID=SD6SL1FF1ADFF9378 HTTP 1.1" 200 2418 "http://www.buttercupgames.com/oldlink?itemId=EST-11" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 665
- - [17/Aug/2020:09:48:22] "GET /oldlink?itemId=EST-16&JSESSIONID=SD6SL1FF1ADFF9378 HTTP 1.1" 505 3879 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 330
- - [17/Aug/2020:09:48:23] "GET /passwords.pdf?JSESSIONID=SD6SL1FF1ADFF9378 HTTP 1.1" 404 1854 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 547
- - [17/Aug/2020:09:48:24] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD6SL1FF1ADFF9378 HTTP 1.1" 200 2206 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&productId=MB-AG-G07" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 333
- - [17/Aug/2020:09:48:24] "GET /cart.do?action=view&itemId=EST-18&productId=WC-SH-A02&JSESSIONID=SD6SL1FF1ADFF9378 HTTP 1.1" 200 1289 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 407
- - [17/Aug/2020:09:48:25] "POST /product.screen?productId=FI-AG-G08&JSESSIONID=SD6SL1FF1ADFF9378 HTTP 1.1" 200 3490 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 204
- - [17/Aug/2020:09:48:27] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD6SL1FF1ADFF9378 HTTP 1.1" 200 489 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)" 173
- - [17/Aug/2020:17:03:28] "GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD2SL5FF5ADFF11388 HTTP 1.1" 200 473 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 399
- - [17/Aug/2020:17:03:29] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD2SL5FF5ADFF11388 HTTP 1.1" 200 636 "http://www.buttercupgames.com/oldlink?itemId=EST-13" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 211
- - [17/Aug/2020:17:53:42] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 2430 "http://www.buttercupgames.com" "Opera/9.20 (Windows NT 6.0; U; en)" 165
- - [17/Aug/2020:17:53:42] "GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 1696 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A01" "Opera/9.20 (Windows NT 6.0; U; en)" 624
- - [17/Aug/2020:17:53:43] "GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 2466 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-12&productId=DC-SG-G02" "Opera/9.20 (Windows NT 6.0; U; en)" 173
- - [17/Aug/2020:17:53:44] "POST /cart.do?action=changequantity&itemId=EST-15&productId=FI-AG-G08&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 2378 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-15&productId=FI-AG-G08" "Opera/9.20 (Windows NT 6.0; U; en)" 542
- - [17/Aug/2020:17:53:45] "POST /oldlink?itemId=EST-19&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 655 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Opera/9.20 (Windows NT 6.0; U; en)" 966
- - [17/Aug/2020:17:53:45] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 3266 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Opera/9.20 (Windows NT 6.0; U; en)" 342
- - [17/Aug/2020:17:53:47] "GET /oldlink?itemId=EST-11&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 3360 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-11&productId=FI-AG-G08" "Opera/9.20 (Windows NT 6.0; U; en)" 726
- - [17/Aug/2020:17:53:48] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 1351 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Opera/9.20 (Windows NT 6.0; U; en)" 835
- - [17/Aug/2020:17:53:48] "POST /cart.do?action=addtocart&itemId=EST-13&productId=MB-AG-G07&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 2460 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Opera/9.20 (Windows NT 6.0; U; en)" 315
- - [17/Aug/2020:17:53:50] "POST /cart.do?action=purchase&itemId=EST-13&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 2977 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-13&categoryId=ARCADE&productId=MB-AG-G07" "Opera/9.20 (Windows NT 6.0; U; en)" 703
- - [17/Aug/2020:17:53:50] "POST /cart/success.do?JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 2732 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-13" "Opera/9.20 (Windows NT 6.0; U; en)" 507
- - [17/Aug/2020:17:53:49] "GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 2089 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Opera/9.20 (Windows NT 6.0; U; en)" 749
- - [17/Aug/2020:17:53:51] "POST /product.screen?productId=MB-AG-T01&JSESSIONID=SD4SL10FF6ADFF11610 HTTP 1.1" 200 2789 "http://www.buttercupgames.com/oldlink?itemId=EST-15" "Opera/9.20 (Windows NT 6.0; U; en)" 835
- - [18/Aug/2020:02:38:00] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD10SL3FF8ADFF14446 HTTP 1.1" 200 1651 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 470
- - [18/Aug/2020:02:38:01] "POST /cart.do?action=addtocart&itemId=EST-11&productId=SC-MG-G10&JSESSIONID=SD10SL3FF8ADFF14446 HTTP 1.1" 200 2018 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 606
- - [18/Aug/2020:02:38:02] "POST /cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD10SL3FF8ADFF14446 HTTP 1.1" 200 1130 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&categoryId=SIMULATION&productId=SC-MG-G10" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 130
- - [18/Aug/2020:02:38:03] "POST /cart/success.do?JSESSIONID=SD10SL3FF8ADFF14446 HTTP 1.1" 200 1721 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 481
- - [18/Aug/2020:02:38:01] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD10SL3FF8ADFF14446 HTTP 1.1" 200 2641 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 145
- - [18/Aug/2020:02:38:02] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD10SL3FF8ADFF14446 HTTP 1.1" 200 3999 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-14&productId=FI-AG-G08" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 887
- - [18/Aug/2020:02:38:02] "POST /cart.do?action=addtocart&itemId=EST-7&JSESSIONID=SD10SL3FF8ADFF14446 HTTP 1.1" 503 2811 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 154
- - [18/Aug/2020:04:53:00] "GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD10SL5FF6ADFF15241 HTTP 1.1" 200 1252 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 630
- - [18/Aug/2020:04:53:01] "GET /product.screen?productId=CU-PG-G06&JSESSIONID=SD10SL5FF6ADFF15241 HTTP 1.1" 200 1533 "http://www.buttercupgames.com/category.screen?categoryId=SPORTS" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 458
- - [18/Aug/2020:04:53:01] "POST /cart.do?action=addtocart&itemId=EST-19&productId=CU-PG-G06&JSESSIONID=SD10SL5FF6ADFF15241 HTTP 1.1" 200 1295 "http://www.buttercupgames.com/product.screen?productId=CU-PG-G06" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 255
- - [18/Aug/2020:04:53:02] "POST /cart.do?action=purchase&itemId=EST-19&JSESSIONID=SD10SL5FF6ADFF15241 HTTP 1.1" 200 3636 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&categoryId=SPORTS&productId=CU-PG-G06" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 577
- - [18/Aug/2020:04:53:02] "POST /cart/error.do?msg=CreditDoesNotMatch&JSESSIONID=SD10SL5FF6ADFF15241 HTTP 1.1" 200 2455 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-19" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 896
