- - [17/Aug/2020:18:26:18] "POST /cart.do?action=view&itemId=EST-27&productId=FI-AG-G08&JSESSIONID=SD7SL6FF8ADFF11755 HTTP 1.1" 200 2048 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; .NET4.0C; .NET4.0E; MS-RTC LM 8)" 427
- - [17/Aug/2020:23:40:24] "POST /cart.do?action=addtocart&itemId=EST-27&productId=CU-PG-G06&JSESSIONID=SD5SL4FF3ADFF13360 HTTP 1.1" 200 3676 "http://www.buttercupgames.com/product.screen?productId=CU-PG-G06" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)" 825
- - [17/Aug/2020:23:40:24] "POST /cart.do?action=purchase&itemId=EST-27&JSESSIONID=SD5SL4FF3ADFF13360 HTTP 1.1" 200 3030 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&categoryId=SPORTS&productId=CU-PG-G06" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)" 261
- - [17/Aug/2020:23:40:25] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD5SL4FF3ADFF13360 HTTP 1.1" 200 345 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)" 100
- - [17/Aug/2020:23:40:25] "GET /oldlink?itemId=EST-12&JSESSIONID=SD5SL4FF3ADFF13360 HTTP 1.1" 505 2473 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)" 130
- - [17/Aug/2020:23:40:26] "GET /oldlink?itemId=EST-13&JSESSIONID=SD5SL4FF3ADFF13360 HTTP 1.1" 200 1717 "http://www.buttercupgames.com/oldlink?itemId=EST-13" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)" 454
- - [18/Aug/2020:02:09:42] "GET /cart.do?action=addtocart&itemId=EST-16&productId=MB-AG-G07&JSESSIONID=SD1SL2FF5ADFF14300 HTTP 1.1" 200 3323 "http://www.google.com" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0" 707
- - [18/Aug/2020:09:25:51] "GET /cart.do?action=view&itemId=EST-6&productId=FI-AG-G08&JSESSIONID=SD5SL8FF9ADFF16392 HTTP 1.1" 200 1307 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 828
- - [18/Aug/2020:09:25:53] "POST /cart.do?action=purchase&itemId=EST-19&JSESSIONID=SD5SL8FF9ADFF16392 HTTP 1.1" 406 2574 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-19" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 650
- - [18/Aug/2020:09:25:53] "POST /oldlink?itemId=EST-14&JSESSIONID=SD5SL8FF9ADFF16392 HTTP 1.1" 200 573 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 743
- - [18/Aug/2020:09:25:54] "GET /oldlink?itemId=EST-6&JSESSIONID=SD5SL8FF9ADFF16392 HTTP 1.1" 200 1671 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 129
- - [18/Aug/2020:17:24:46] "GET /cart.do?action=addtocart&itemId=EST-26&productId=WC-SH-A01&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 442 "http://www.google.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 689
- - [18/Aug/2020:17:24:47] "GET /oldlink?itemId=EST-21&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 408 3702 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 684
- - [18/Aug/2020:17:24:47] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 511 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 171
- - [18/Aug/2020:17:24:48] "GET /cart.do?action=changequantity&itemId=EST-16&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 408 2678 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-16" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 729
- - [18/Aug/2020:17:24:49] "GET /oldlink?itemId=EST-15&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 3151 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-15&productId=WC-SH-G04" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 912
- - [18/Aug/2020:17:24:49] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 1942 "http://www.buttercupgames.com/oldlink?itemId=EST-16" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 614
- - [18/Aug/2020:17:24:50] "GET /oldlink?itemId=EST-14&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 2735 "http://www.buttercupgames.com/product.screen?productId=CU-PG-G06" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 165
- - [18/Aug/2020:17:24:51] "POST /oldlink?itemId=EST-18&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 346 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 895
- - [18/Aug/2020:17:24:51] "POST /product.screen?productId=WC-SH-A02&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 3802 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 684
- - [18/Aug/2020:17:24:52] "POST /cart.do?action=addtocart&itemId=EST-17&productId=WC-SH-A02&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 3690 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 874
- - [18/Aug/2020:17:24:53] "POST /cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 3065 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&categoryId=ACCESSORIES&productId=WC-SH-A02" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 974
- - [18/Aug/2020:17:24:53] "POST /cart/success.do?JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 2710 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-17" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 241
- - [18/Aug/2020:17:24:51] "GET /cart.do?action=view&itemId=EST-15&productId=DB-SG-G01&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 224 "http://www.buttercupgames.com/oldlink?itemId=EST-15" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 267
- - [18/Aug/2020:17:24:52] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD7SL4FF7ADFF18615 HTTP 1.1" 200 1737 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-21&productId=WC-SH-G04" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 231
- - [19/Aug/2020:00:32:11] "POST /product.screen?productId=FS-SG-G03&JSESSIONID=SD10SL5FF4ADFF20831 HTTP 1.1" 200 3022 "http://www.yahoo.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 533
- - [19/Aug/2020:00:32:11] "GET /cart.do?action=remove&itemId=EST-16&productId=WC-SH-A02&JSESSIONID=SD10SL5FF4ADFF20831 HTTP 1.1" 200 878 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-16&productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 688
- - [19/Aug/2020:00:32:11] "POST /category.screen?categoryId=TEE&JSESSIONID=SD10SL5FF4ADFF20831 HTTP 1.1" 200 2760 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 514
- - [19/Aug/2020:00:32:12] "GET /cart.do?action=changequantity&itemId=EST-21&JSESSIONID=SD10SL5FF4ADFF20831 HTTP 1.1" 408 3110 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 930
- - [19/Aug/2020:00:32:13] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD10SL5FF4ADFF20831 HTTP 1.1" 200 3156 "http://www.buttercupgames.com/product.screen?productId=DB-SG-G01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 441
- - [19/Aug/2020:00:32:13] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD10SL5FF4ADFF20831 HTTP 1.1" 200 3937 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 919
- - [19/Aug/2020:06:58:17] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD1SL7FF10ADFF22836 HTTP 1.1" 200 3300 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 570
- - [19/Aug/2020:06:58:17] "POST /cart.do?action=remove&itemId=EST-7&productId=WC-SH-T02&JSESSIONID=SD1SL7FF10ADFF22836 HTTP 1.1" 200 1965 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-7&productId=WC-SH-T02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 612
- - [19/Aug/2020:06:58:19] "GET /cart.do?action=view&itemId=EST-16&productId=MB-AG-T01&JSESSIONID=SD1SL7FF10ADFF22836 HTTP 1.1" 200 1479 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-16&productId=MB-AG-T01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 997
- - [19/Aug/2020:06:58:20] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD1SL7FF10ADFF22836 HTTP 1.1" 200 2748 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 704
- - [19/Aug/2020:06:58:22] "POST /cart.do?action=addtocart&itemId=EST-19&productId=WC-SH-G04&JSESSIONID=SD1SL7FF10ADFF22836 HTTP 1.1" 200 2376 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 545
- - [19/Aug/2020:06:58:24] "POST /cart.do?action=purchase&itemId=EST-19&JSESSIONID=SD1SL7FF10ADFF22836 HTTP 1.1" 200 681 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&categoryId=SHOOTER&productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 119
- - [19/Aug/2020:06:58:24] "POST /cart/success.do?JSESSIONID=SD1SL7FF10ADFF22836 HTTP 1.1" 200 289 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-19" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 464
- - [23/Aug/2020:12:55:53] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD10SL9FF3ADFF51447 HTTP 1.1" 200 2537 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 237
- - [23/Aug/2020:12:55:53] "GET /cart.do?action=addtocart&itemId=EST-12&productId=MB-AG-T01&JSESSIONID=SD10SL9FF3ADFF51447 HTTP 1.1" 200 2781 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 775
- - [23/Aug/2020:12:55:53] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD10SL9FF3ADFF51447 HTTP 1.1" 503 2277 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 383
- - [18/Aug/2020:00:50:58] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD10SL7FF4ADFF13779 HTTP 1.1" 200 1211 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 932
- - [18/Aug/2020:00:50:59] "POST /product.screen?productId=FI-AG-G08&JSESSIONID=SD10SL7FF4ADFF13779 HTTP 1.1" 200 448 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-6&productId=FI-AG-G08" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 669
- - [18/Aug/2020:00:51:00] "GET /oldlink?itemId=EST-7&JSESSIONID=SD10SL7FF4ADFF13779 HTTP 1.1" 200 1476 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 679
- - [18/Aug/2020:11:05:51] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD8SL8FF9ADFF16835 HTTP 1.1" 200 3944 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)" 567
- - [18/Aug/2020:11:05:53] "GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD8SL8FF9ADFF16835 HTTP 1.1" 200 1311 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)" 664
- - [18/Aug/2020:11:05:53] "POST /product.screen?productId=SF-BVS-G01&JSESSIONID=SD8SL8FF9ADFF16835 HTTP 1.1" 406 429 "http://www.buttercupgames.com/oldlink?itemId=EST-11" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)" 983
- - [18/Aug/2020:11:05:55] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD8SL8FF9ADFF16835 HTTP 1.1" 404 967 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)" 394
- - [18/Aug/2020:11:05:55] "GET /product.screen?productId=WC-SH-T02&JSESSIONID=SD8SL8FF9ADFF16835 HTTP 1.1" 200 1855 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-18&productId=WC-SH-T02" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)" 403
- - [18/Aug/2020:11:05:56] "GET /oldlink?itemId=EST-16&JSESSIONID=SD8SL8FF9ADFF16835 HTTP 1.1" 200 892 "http://www.buttercupgames.com/product.screen?productId=BS-AG-G09" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)" 195
- - [18/Aug/2020:11:05:57] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD8SL8FF9ADFF16835 HTTP 1.1" 200 3411 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)" 592
- - [18/Aug/2020:17:11:50] "GET /oldlink?itemId=EST-14&JSESSIONID=SD10SL2FF5ADFF18552 HTTP 1.1" 200 747 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 671
- - [18/Aug/2020:17:11:51] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD10SL2FF5ADFF18552 HTTP 1.1" 200 1211 "http://www.buttercupgames.com/oldlink?itemId=EST-12" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 732
- - [18/Aug/2020:17:11:52] "GET /oldlink?itemId=EST-11&JSESSIONID=SD10SL2FF5ADFF18552 HTTP 1.1" 200 2701 "http://www.buttercupgames.com/product.screen?productId=WC-SH-T02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 976
- - [18/Aug/2020:17:11:53] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD10SL2FF5ADFF18552 HTTP 1.1" 200 2387 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 206
- - [18/Aug/2020:17:11:54] "GET /cart.do?action=view&itemId=EST-16&productId=WC-SH-A02&JSESSIONID=SD10SL2FF5ADFF18552 HTTP 1.1" 200 1818 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 371
- - [18/Aug/2020:17:11:54] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD10SL2FF5ADFF18552 HTTP 1.1" 200 3252 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 126
- - [18/Aug/2020:17:11:54] "POST /cart.do?action=addtocart&itemId=EST-15&productId=WC-SH-A01&JSESSIONID=SD10SL2FF5ADFF18552 HTTP 1.1" 200 1196 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 550
- - [18/Aug/2020:17:11:55] "POST /cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD10SL2FF5ADFF18552 HTTP 1.1" 200 1445 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&categoryId=ACCESSORIES&productId=WC-SH-A01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 865
- - [18/Aug/2020:17:11:55] "POST /cart/error.do?msg=NothingInCart&JSESSIONID=SD10SL2FF5ADFF18552 HTTP 1.1" 200 1371 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 789
- - [18/Aug/2020:17:11:55] "POST /cart.do?action=view&itemId=EST-14&productId=WC-SH-A02&JSESSIONID=SD10SL2FF5ADFF18552 HTTP 1.1" 200 1285 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 439
