- - [18/Aug/2020:01:11:53] "POST /category.screen?categoryId=ARCADE&JSESSIONID=SD7SL2FF5ADFF13915 HTTP 1.1" 200 1464 "http://www.buttercupgames.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)" 882
- - [18/Aug/2020:19:51:01] "POST /product.screen?productId=FI-AG-G08&JSESSIONID=SD5SL6FF9ADFF19309 HTTP 1.1" 200 1532 "http://www.bing.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 947
- - [18/Aug/2020:19:51:02] "GET /cart.do?action=view&itemId=EST-7&productId=WC-SH-T02&JSESSIONID=SD5SL6FF9ADFF19309 HTTP 1.1" 200 1003 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-7&productId=WC-SH-T02" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 867
- - [18/Aug/2020:19:51:03] "GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD5SL6FF9ADFF19309 HTTP 1.1" 200 2710 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 812
- - [18/Aug/2020:19:51:03] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD5SL6FF9ADFF19309 HTTP 1.1" 200 283 "http://www.buttercupgames.com/oldlink?itemId=EST-16" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 803
- - [18/Aug/2020:19:51:04] "GET /category.screen?categoryId=SHOOTER&JSESSIONID=SD5SL6FF9ADFF19309 HTTP 1.1" 200 426 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-15&productId=WC-SH-G04" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 426
- - [18/Aug/2020:19:51:05] "GET /cart.do?action=view&itemId=EST-14&productId=WC-SH-A02&JSESSIONID=SD5SL6FF9ADFF19309 HTTP 1.1" 200 3176 "http://www.buttercupgames.com/oldlink?itemId=EST-14" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 817
- - [18/Aug/2020:19:51:05] "POST /product.screen?productId=DB-SG-G01&JSESSIONID=SD5SL6FF9ADFF19309 HTTP 1.1" 200 3030 "http://www.buttercupgames.com/oldlink?itemId=EST-11" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 888
- - [20/Aug/2020:20:36:19] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 1963 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 247
- - [20/Aug/2020:20:36:20] "GET /oldlink?itemId=EST-26&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 2096 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-26&productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 474
- - [20/Aug/2020:20:36:20] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 2138 "http://www.buttercupgames.com/oldlink?itemId=EST-21" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 622
- - [20/Aug/2020:20:36:21] "GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 452 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 247
- - [20/Aug/2020:20:36:21] "POST /product.screen?productId=BS-AG-G09&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 3494 "http://www.buttercupgames.com/oldlink?itemId=EST-12" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 870
- - [20/Aug/2020:20:36:22] "GET /product.screen?productId=BS-AG-G09&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 2603 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 517
- - [20/Aug/2020:20:36:23] "POST /cart.do?action=addtocart&itemId=EST-15&productId=BS-AG-G09&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 1995 "http://www.buttercupgames.com/product.screen?productId=BS-AG-G09" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 871
- - [20/Aug/2020:20:36:23] "POST /cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 3605 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&categoryId=ARCADE&productId=BS-AG-G09" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 732
- - [20/Aug/2020:20:36:23] "POST /cart/success.do?JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 2019 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 470
- - [20/Aug/2020:20:36:23] "GET /cart.do?action=addtocart&itemId=EST-16&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 406 2099 "http://www.buttercupgames.com/oldlink?itemId=EST-16" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 324
- - [20/Aug/2020:20:36:23] "GET /oldlink?itemId=EST-18&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 1901 "http://www.buttercupgames.com/product.screen?productId=WC-SH-G04" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 128
- - [20/Aug/2020:20:36:23] "GET /oldlink?itemId=EST-7&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 1938 "http://www.buttercupgames.com/oldlink?itemId=EST-7" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 555
- - [20/Aug/2020:20:36:25] "GET /oldlink?itemId=EST-19&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 3872 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 880
- - [20/Aug/2020:20:36:25] "GET /oldlink?itemId=EST-19&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 819 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 562
- - [20/Aug/2020:20:36:26] "GET /cart.do?action=view&itemId=EST-27&productId=MB-AG-T01&JSESSIONID=SD9SL9FF10ADFF33358 HTTP 1.1" 200 2192 "http://www.buttercupgames.com/oldlink?itemId=EST-27" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 153
- - [21/Aug/2020:10:51:53] "GET /category.screen?categoryId=TEE&JSESSIONID=SD3SL8FF9ADFF37297 HTTP 1.1" 200 3227 "http://www.yahoo.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 795
- - [21/Aug/2020:10:51:53] "GET /product.screen?productId=BS-AG-G09&JSESSIONID=SD3SL8FF9ADFF37297 HTTP 1.1" 200 1901 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 522
- - [21/Aug/2020:10:51:55] "GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD3SL8FF9ADFF37297 HTTP 1.1" 200 297 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 632
- - [21/Aug/2020:10:51:57] "GET /cart.do?action=addtocart&itemId=EST-18&productId=FI-AG-G08&JSESSIONID=SD3SL8FF9ADFF37297 HTTP 1.1" 200 847 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 902
- - [21/Aug/2020:10:51:58] "GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD3SL8FF9ADFF37297 HTTP 1.1" 200 2150 "http://www.buttercupgames.com/oldlink?itemId=EST-6" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 476
- - [21/Aug/2020:10:52:00] "GET /cart.do?action=changequantity&itemId=EST-21&productId=WC-SH-A02&JSESSIONID=SD3SL8FF9ADFF37297 HTTP 1.1" 200 1316 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A02" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 590
- - [21/Aug/2020:10:52:01] "POST /oldlink?itemId=EST-14&JSESSIONID=SD3SL8FF9ADFF37297 HTTP 1.1" 505 1967 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-14" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 269
- - [21/Aug/2020:10:52:02] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD3SL8FF9ADFF37297 HTTP 1.1" 200 1229 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-16&productId=SC-MG-G10" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 659
- - [21/Aug/2020:10:52:04] "GET /product.screen?productId=WC-SH-T02&JSESSIONID=SD3SL8FF9ADFF37297 HTTP 1.1" 200 2948 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-16&productId=WC-SH-T02" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 953
- - [21/Aug/2020:10:56:49] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 3348 "http://www.buttercupgames.com" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 870
- - [21/Aug/2020:10:56:51] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 224 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 938
- - [21/Aug/2020:10:56:51] "POST /cart.do?action=addtocart&itemId=EST-19&productId=SC-MG-G10&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 311 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 948
- - [21/Aug/2020:10:56:51] "POST /cart.do?action=purchase&itemId=EST-19&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 347 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&categoryId=SIMULATION&productId=SC-MG-G10" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 371
- - [21/Aug/2020:10:56:52] "POST /cart/success.do?JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 1773 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-19" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 626
- - [21/Aug/2020:10:56:51] "GET /category.screen?categoryId=NULL&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 500 2832 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 756
- - [21/Aug/2020:10:56:51] "GET /oldlink?itemId=EST-18&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 595 "http://www.buttercupgames.com/product.screen?productId=FI-AG-G08" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 953
- - [21/Aug/2020:10:56:53] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 3597 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-11&productId=FI-AG-G08" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 905
- - [21/Aug/2020:10:56:55] "POST /cart.do?action=view&itemId=EST-19&productId=WC-SH-A01&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 217 "http://www.buttercupgames.com/product.screen?productId=WC-SH-A01" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 911
- - [21/Aug/2020:10:56:55] "GET /hidden/anna_nicole.html?JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 404 268 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 603
- - [21/Aug/2020:10:56:56] "GET /oldlink?itemId=EST-18&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 400 806 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-18" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 882
- - [21/Aug/2020:10:56:57] "GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 537 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 219
- - [21/Aug/2020:10:56:58] "POST /cart.do?action=addtocart&itemId=EST-18&productId=FI-AG-G08&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 3348 "http://www.buttercupgames.com/product.screen?productId=FI-AG-G08" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 960
- - [21/Aug/2020:10:56:59] "POST /cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 3913 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-18&categoryId=ARCADE&productId=FI-AG-G08" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 886
- - [21/Aug/2020:10:56:59] "POST /cart/success.do?JSESSIONID=SD2SL3FF10ADFF37316 HTTP 1.1" 200 1915 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-18" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" 355
- - [21/Aug/2020:14:45:46] "GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD8SL2FF2ADFF38206 HTTP 1.1" 200 1206 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 973
- - [21/Aug/2020:14:45:46] "POST /product.screen?productId=DB-SG-G01&JSESSIONID=SD8SL2FF2ADFF38206 HTTP 1.1" 200 1662 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 548
- - [21/Aug/2020:14:45:47] "POST /cart.do?action=addtocart&itemId=EST-15&productId=DB-SG-G01&JSESSIONID=SD8SL2FF2ADFF38206 HTTP 1.1" 200 3709 "http://www.buttercupgames.com/product.screen?productId=DB-SG-G01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 528
- - [21/Aug/2020:14:45:49] "POST /cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD8SL2FF2ADFF38206 HTTP 1.1" 200 588 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&categoryId=STRATEGY&productId=DB-SG-G01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 946
- - [21/Aug/2020:14:45:49] "POST /cart/success.do?JSESSIONID=SD8SL2FF2ADFF38206 HTTP 1.1" 200 3701 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 940
- - [21/Aug/2020:14:45:48] "GET /category.screen?categoryId=NULL&JSESSIONID=SD8SL2FF2ADFF38206 HTTP 1.1" 406 2718 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 522
- - [21/Aug/2020:14:45:49] "GET /oldlink?itemId=EST-26&JSESSIONID=SD8SL2FF2ADFF38206 HTTP 1.1" 200 1249 "http://www.buttercupgames.com/oldlink?itemId=EST-26" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3" 672
- - [21/Aug/2020:20:16:09] "GET /oldlink?itemId=EST-21&JSESSIONID=SD1SL6FF2ADFF39900 HTTP 1.1" 200 2819 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 656
- - [21/Aug/2020:20:16:10] "GET /oldlink?itemId=EST-13&JSESSIONID=SD1SL6FF2ADFF39900 HTTP 1.1" 200 355 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 523
- - [21/Aug/2020:20:16:11] "GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD1SL6FF2ADFF39900 HTTP 1.1" 200 3711 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 433
- - [21/Aug/2020:20:16:13] "GET /category.screen?categoryId=ARCADE&JSESSIONID=SD1SL6FF2ADFF39900 HTTP 1.1" 200 2862 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&productId=FI-AG-G08" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 724
- - [21/Aug/2020:20:16:13] "POST /category.screen?categoryId=STRATEGY&JSESSIONID=SD1SL6FF2ADFF39900 HTTP 1.1" 200 1311 "http://www.buttercupgames.com/oldlink?itemId=EST-7" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 149
- - [21/Aug/2020:20:16:14] "GET /cart.do?action=view&itemId=EST-13&productId=DC-SG-G02&JSESSIONID=SD1SL6FF2ADFF39900 HTTP 1.1" 200 3892 "http://www.buttercupgames.com/product.screen?productId=DC-SG-G02" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 337
- - [22/Aug/2020:13:52:39] "GET /cart.do?action=addtocart&itemId=EST-18&productId=WC-SH-G04&JSESSIONID=SD2SL7FF2ADFF44756 HTTP 1.1" 200 474 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5" 290
