- - [17/Aug/2020:01:32:51] "GET /oldlink?itemId=EST-27&JSESSIONID=SD0SL2FF3ADFF6929 HTTP 1.1" 200 360 "http://www.bing.com" "Googlebot/2.1 (http://www.googlebot.com/bot.html)" 483
- - [19/Aug/2020:19:01:31] "GET /cart.do?action=changequantity&itemId=EST-11&productId=CU-PG-G06&JSESSIONID=SD9SL8FF4ADFF26228 HTTP 1.1" 200 672 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-11&productId=CU-PG-G06" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 667
- - [19/Aug/2020:19:01:31] "GET /cart.do?action=changequantity&itemId=EST-6&productId=DC-SG-G02&JSESSIONID=SD9SL8FF4ADFF26228 HTTP 1.1" 200 3704 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-6&productId=DC-SG-G02" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 322
- - [19/Aug/2020:19:01:32] "POST /product.screen?productId=WC-SH-A02&JSESSIONID=SD9SL8FF4ADFF26228 HTTP 1.1" 200 3973 "http://www.buttercupgames.com/oldlink?itemId=EST-15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 556
- - [19/Aug/2020:19:01:33] "GET /cart.do?action=view&itemId=EST-7&productId=DB-SG-G01&JSESSIONID=SD9SL8FF4ADFF26228 HTTP 1.1" 200 937 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-7&productId=DB-SG-G01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 317
- - [19/Aug/2020:19:05:19] "GET /oldlink?itemId=EST-19&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 963 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 220
- - [19/Aug/2020:19:05:19] "POST /category.screen?categoryId=STRATEGY&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 1145 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=PZ-SG-G05" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 591
- - [19/Aug/2020:19:05:19] "GET /product.screen?productId=PZ-SG-G05&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 725 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 137
- - [19/Aug/2020:19:05:21] "POST /cart.do?action=addtocart&itemId=EST-27&productId=PZ-SG-G05&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 1876 "http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 500
- - [19/Aug/2020:19:05:22] "POST /cart.do?action=purchase&itemId=EST-27&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 2331 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&categoryId=STRATEGY&productId=PZ-SG-G05" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 368
- - [19/Aug/2020:19:05:23] "POST /cart/success.do?JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 2783 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-27" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 681
- - [19/Aug/2020:19:05:21] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 2402 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 497
- - [19/Aug/2020:19:05:21] "POST /cart.do?action=addtocart&itemId=EST-14&productId=SC-MG-G10&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 2910 "http://www.buttercupgames.com/product.screen?productId=SC-MG-G10" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 593
- - [19/Aug/2020:19:05:22] "POST /cart.do?action=purchase&itemId=EST-14&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 2255 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-14&categoryId=SIMULATION&productId=SC-MG-G10" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 849
- - [19/Aug/2020:19:05:23] "POST /cart/success.do?JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 3858 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-14" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 486
- - [19/Aug/2020:19:05:21] "GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 689 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 365
- - [19/Aug/2020:19:05:22] "GET /cart.do?action=view&itemId=EST-6&productId=BS-AG-G09&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 3523 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 973
- - [19/Aug/2020:19:05:23] "GET /cart.do?action=remove&itemId=EST-26&productId=DB-SG-G01&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 693 "http://www.buttercupgames.com/product.screen?productId=DB-SG-G01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 402
- - [19/Aug/2020:19:05:24] "GET /oldlink?itemId=EST-27&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 899 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-27&productId=WC-SH-G04" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 466
- - [19/Aug/2020:19:05:25] "GET /oldlink?itemId=EST-15&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 3837 "http://www.buttercupgames.com/category.screen?categoryId=SIMULATION" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 720
- - [19/Aug/2020:19:05:25] "GET /cart.do?action=view&itemId=EST-27&productId=WC-SH-G04&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 3010 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-27&productId=WC-SH-G04" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 815
- - [19/Aug/2020:19:05:26] "GET /cart.do?action=remove&itemId=EST-15&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 406 2479 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 590
- - [19/Aug/2020:19:05:26] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 1956 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 1000
- - [19/Aug/2020:19:05:28] "POST /cart.do?action=addtocart&itemId=EST-26&productId=MB-AG-T01&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 1526 "http://www.buttercupgames.com/product.screen?productId=MB-AG-T01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 499
- - [19/Aug/2020:19:05:29] "POST /cart.do?action=purchase&itemId=EST-26&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 557 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-26&categoryId=TEE&productId=MB-AG-T01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 160
- - [19/Aug/2020:19:05:29] "POST /cart/error.do?msg=FormError&JSESSIONID=SD2SL2FF8ADFF26256 HTTP 1.1" 200 730 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-26" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 611
- - [19/Aug/2020:23:36:30] "POST /cart.do?action=remove&itemId=EST-11&productId=DC-SG-G02&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 200 1001 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 475
- - [19/Aug/2020:23:36:31] "GET /cart.do?action=changequantity&itemId=EST-15&productId=FS-SG-G03&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 200 1432 "http://www.buttercupgames.com/oldlink?itemId=EST-15" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 880
- - [19/Aug/2020:23:36:32] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 400 2649 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 788
- - [19/Aug/2020:23:36:32] "GET /oldlink?itemId=EST-17&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 500 517 "http://www.buttercupgames.com/oldlink?itemId=EST-17" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 466
- - [19/Aug/2020:23:36:33] "POST /category.screen?categoryId=TEE&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 200 3039 "http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-14&productId=WC-SH-T02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 676
- - [19/Aug/2020:23:36:33] "POST /product.screen?productId=MB-AG-G07&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 200 367 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 152
- - [19/Aug/2020:23:36:34] "POST /cart.do?action=addtocart&itemId=EST-18&productId=MB-AG-G07&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 200 718 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 627
- - [19/Aug/2020:23:36:35] "POST /cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 200 1044 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-18&categoryId=ARCADE&productId=MB-AG-G07" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 833
- - [19/Aug/2020:23:36:36] "POST /cart/error.do?msg=FormError&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 200 1959 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-18" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 767
- - [19/Aug/2020:23:36:34] "GET /category.screen?categoryId=TEE&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 200 2865 "http://www.buttercupgames.com/product.screen?productId=WC-SH-T02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 962
- - [19/Aug/2020:23:36:34] "GET /oldlink?itemId=EST-15&JSESSIONID=SD8SL6FF2ADFF27470 HTTP 1.1" 200 1321 "http://www.buttercupgames.com/oldlink?itemId=EST-15" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 346
