- - [17/Aug/2020:07:16:21] "GET /cart.do?action=changequantity&itemId=EST-18&productId=BS-AG-G09&JSESSIONID=SD0SL3FF8ADFF8842 HTTP 1.1" 200 1788 "http://www.buttercupgames.com" "Googlebot/2.1 (http://www.googlebot.com/bot.html)" 379
- - [19/Aug/2020:16:07:55] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD3SL9FF10ADFF25377 HTTP 1.1" 200 3855 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 370
- - [19/Aug/2020:16:07:56] "GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD3SL9FF10ADFF25377 HTTP 1.1" 505 3723 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 908
- - [19/Aug/2020:16:07:56] "POST /oldlink?itemId=EST-21&JSESSIONID=SD3SL9FF10ADFF25377 HTTP 1.1" 200 581 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 441
- - [20/Aug/2020:02:06:17] "GET /oldlink?itemId=EST-15&JSESSIONID=SD1SL8FF8ADFF28247 HTTP 1.1" 200 3059 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 784
- - [20/Aug/2020:02:06:18] "POST /oldlink?itemId=EST-19&JSESSIONID=SD1SL8FF8ADFF28247 HTTP 1.1" 200 3579 "http://www.buttercupgames.com/product.screen?productId=WC-SH-T02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 365
- - [20/Aug/2020:03:02:16] "POST /product.screen?productId=WC-SH-A02&JSESSIONID=SD4SL6FF1ADFF28542 HTTP 1.1" 200 1430 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 707
- - [20/Aug/2020:03:02:16] "GET /cart.do?action=view&itemId=EST-15&productId=CU-PG-G06&JSESSIONID=SD4SL6FF1ADFF28542 HTTP 1.1" 200 1094 "http://www.buttercupgames.com/category.screen?categoryId=SPORTS" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 230
- - [20/Aug/2020:03:02:17] "GET /oldlink?itemId=EST-21&JSESSIONID=SD4SL6FF1ADFF28542 HTTP 1.1" 200 535 "http://www.buttercupgames.com/oldlink?itemId=EST-21" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 954
- - [20/Aug/2020:03:02:17] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD4SL6FF1ADFF28542 HTTP 1.1" 200 3430 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 614
- - [20/Aug/2020:03:02:18] "POST /product.screen?productId=DB-SG-G01&JSESSIONID=SD4SL6FF1ADFF28542 HTTP 1.1" 200 523 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 618
- - [20/Aug/2020:03:02:19] "POST /cart.do?action=addtocart&itemId=EST-18&productId=DB-SG-G01&JSESSIONID=SD4SL6FF1ADFF28542 HTTP 1.1" 200 1111 "http://www.buttercupgames.com/product.screen?productId=DB-SG-G01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 603
- - [20/Aug/2020:03:02:19] "POST /cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD4SL6FF1ADFF28542 HTTP 1.1" 200 811 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-18&categoryId=STRATEGY&productId=DB-SG-G01" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 920
- - [20/Aug/2020:03:02:19] "POST /cart/success.do?JSESSIONID=SD4SL6FF1ADFF28542 HTTP 1.1" 200 1487 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-18" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 408
- - [20/Aug/2020:03:02:18] "POST /search.do?items=2112&JSESSIONID=SD4SL6FF1ADFF28542 HTTP 1.1" 404 1308 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-19" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 580
- - [20/Aug/2020:03:02:19] "GET /oldlink?itemId=EST-19&JSESSIONID=SD4SL6FF1ADFF28542 HTTP 1.1" 503 636 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)" 526
- - [20/Aug/2020:12:43:45] "GET /cart.do?action=view&itemId=EST-16&productId=DB-SG-G01&JSESSIONID=SD6SL6FF10ADFF31146 HTTP 1.1" 200 3567 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5" 899
- - [20/Aug/2020:19:08:00] "GET /product.screen?productId=WC-SH-T02&JSESSIONID=SD4SL3FF2ADFF32900 HTTP 1.1" 200 1843 "http://www.yahoo.com" "Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5" 775
- - [20/Aug/2020:19:08:01] "GET /oldlink?itemId=EST-17&JSESSIONID=SD4SL3FF2ADFF32900 HTTP 1.1" 200 285 "http://www.buttercupgames.com/category.screen?categoryId=TEE" "Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5" 879
- - [20/Aug/2020:19:08:01] "POST /product.screen?productId=SF-BVS-G01&JSESSIONID=SD4SL3FF2ADFF32900 HTTP 1.1" 500 606 "http://www.buttercupgames.com/oldlink?itemId=EST-16" "Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5" 183
- - [20/Aug/2020:19:08:01] "GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD4SL3FF2ADFF32900 HTTP 1.1" 200 690 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5" 862
- - [20/Aug/2020:19:08:02] "GET /oldlink?itemId=EST-14&JSESSIONID=SD4SL3FF2ADFF32900 HTTP 1.1" 200 3432 "http://www.buttercupgames.com/oldlink?itemId=EST-14" "Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5" 407
- - [23/Aug/2020:06:50:54] "POST /product.screen?productId=CU-PG-G06&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 373 "http://www.yahoo.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 607
- - [23/Aug/2020:06:50:54] "POST /product.screen?productId=WC-SH-A02&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 3830 "http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-16&productId=WC-SH-A02" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 422
- - [23/Aug/2020:06:50:55] "POST /oldlink?itemId=EST-13&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 3355 "http://www.buttercupgames.com/oldlink?itemId=EST-13" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 885
- - [23/Aug/2020:06:50:56] "GET /cart.do?action=addtocart&itemId=EST-17&productId=DC-SG-G02&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 3964 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 546
- - [23/Aug/2020:06:50:57] "GET /product.screen?productId=BS-AG-G09&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 1228 "http://www.buttercupgames.com/category.screen?categoryId=ARCADE" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 920
- - [23/Aug/2020:06:50:58] "POST /cart.do?action=addtocart&itemId=EST-26&productId=BS-AG-G09&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 1488 "http://www.buttercupgames.com/product.screen?productId=BS-AG-G09" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 791
- - [23/Aug/2020:06:51:00] "POST /cart.do?action=purchase&itemId=EST-26&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 2978 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-26&categoryId=ARCADE&productId=BS-AG-G09" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 718
- - [23/Aug/2020:06:51:00] "POST /cart/success.do?JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 1185 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-26" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 509
- - [23/Aug/2020:06:50:57] "GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 1957 "http://www.buttercupgames.com/category.screen?categoryId=STRATEGY" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 363
- - [23/Aug/2020:06:50:58] "POST /cart.do?action=addtocart&itemId=EST-7&productId=FS-SG-G03&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 3098 "http://www.buttercupgames.com/product.screen?productId=FS-SG-G03" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 738
- - [23/Aug/2020:06:50:59] "POST /cart.do?action=purchase&itemId=EST-7&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 2413 "http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&categoryId=STRATEGY&productId=FS-SG-G03" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 590
- - [23/Aug/2020:06:50:59] "POST /cart/error.do?msg=NothingInCart&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 822 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-7" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 209
- - [23/Aug/2020:06:50:59] "POST /product.screen?productId=WC-SH-A02&JSESSIONID=SD5SL3FF1ADFF50039 HTTP 1.1" 200 1665 "http://www.buttercupgames.com/oldlink?itemId=EST-6" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 925
- - [23/Aug/2020:14:54:07] "GET /oldlink?itemId=EST-16&JSESSIONID=SD10SL2FF3ADFF51999 HTTP 1.1" 200 470 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 978
- - [23/Aug/2020:14:54:08] "POST /passwords.pdf?JSESSIONID=SD10SL2FF3ADFF51999 HTTP 1.1" 404 2388 "http://www.buttercupgames.com/oldlink?itemId=EST-6" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 102
- - [23/Aug/2020:14:54:09] "POST /oldlink?itemId=EST-7&JSESSIONID=SD10SL2FF3ADFF51999 HTTP 1.1" 406 3497 "http://www.buttercupgames.com/cart.do?action=view&itemId=EST-7" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 926
- - [23/Aug/2020:14:54:09] "GET /cart.do?action=view&itemId=EST-11&JSESSIONID=SD10SL2FF3ADFF51999 HTTP 1.1" 400 1451 "http://www.buttercupgames.com/category.screen?categoryId=NULL" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 548
- - [23/Aug/2020:14:54:11] "GET /stuff/logo.ico?JSESSIONID=SD10SL2FF3ADFF51999 HTTP 1.1" 404 508 "http://www.buttercupgames.com/oldlink?itemId=EST-6" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 648
- - [23/Aug/2020:14:54:12] "GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD10SL2FF3ADFF51999 HTTP 1.1" 200 2270 "http://www.buttercupgames.com/oldlink?itemId=EST-18" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)" 122
